PROVIDER_ID,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
320060,0.9077829495,0.9901743784,,,,,,,,0.5516815849,,,1,1,0,0,0,0,0,0,0,1,0,0,3,0.3333333333,0.8165463043,0.028411,0.480473,1.6403319849
320061,0.9524030115,0.9901743784,,,,,,,,0.5516815849,-1.64117868,-1.392947755,1,1,0,0,0,0,0,0,0,1,1,1,5,0.2,-0.107973492,0.028411,0.480473,-0.283853572
320062,4.1452163388,1.1538007134,,,,,,,,,0.5630493928,,1,1,0,0,0,0,0,0,0,0,1,0,3,0.3333333333,1.9540221483,0.028411,0.480473,4.0077389346
320063,3.7585091345,-2.664147103,-0.513294089,2.0035128624,-0.55708869,-1.138829195,,-1.454079357,,0.1409842852,1.1141064109,-0.382423881,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.0307250378,0.028411,0.480473,0.0048170531
320065,-0.396114419,-1.082425865,0.2498867756,,0.2284188838,-2.441260105,-0.35623643,-3.314508203,,-0.885758964,0.9304207382,-1.571275498,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.863885309,0.028411,0.480473,-1.857118532
320074,1.0614742743,0.8265480434,0.037892091,,-0.014714413,0.5977453531,,-0.166090156,,,0.1956780474,-0.204096139,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.2918046377,0.028411,0.480473,0.5481970839
320084,0.8879518108,-0.100667855,0.8858708294,,-1.043355283,-1.138829195,,,,,-0.355378971,-3.592323246,1,1,1,0,1,1,0,0,0,0,1,1,7,0.1428571429,-0.636675987,0.028411,0.480473,-1.384232071
320085,-0.460565619,-1.191510088,0.1014904963,-1.837497884,0.0039881484,-0.270541921,-1.977256505,-0.738529801,,-1.501804914,1.1141064109,-1.333505175,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.735602441,0.028411,0.480473,-1.590125827
320086,2.4595695511,-0.155209967,-2.866435088,,1.0887367025,0.5977453531,,0.6210143556,,-1.912502213,0.9304207382,-0.144653558,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.068742875,0.028411,0.480473,0.0839428582
320090,1.6167461573,0.3356690385,-0.301299404,2.0035128624,-0.762816864,-2.441260105,-3.70285852,0.6210143556,,-2.323199513,0.3793637201,-1.69016066,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.569571721,0.028411,0.480473,-1.244569232
320091,-0.396114419,-0.427920525,0.1862883702,,0.0787983936,,,,,,0.0119923747,-1.511832917,1,1,1,0,1,0,0,0,0,0,1,1,6,0.1666666667,-0.343131454,0.028411,0.480473,-0.773283388
321300,-0.396114419,0.2811269268,-0.873685053,,0.4528496191,-0.704685558,,,,,-0.539064643,,1,1,1,0,1,1,0,0,0,0,1,0,6,0.1666666667,-0.296595521,0.028411,0.480473,-0.676429032
321301,0.9722341502,0.0629584801,-0.6404909,,0.8269008446,-0.270541921,,-0.666974846,,,-0.171693298,,1,1,1,0,1,1,0,1,0,0,1,0,7,0.1428571429,0.016056073,0.028411,0.480473,-0.025713186
321302,0.6698092854,-0.482462636,-0.91608399,,0.5650649868,1.03188899,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,5,0.2,0.1736433272,0.028411,0.480473,0.3022701843
321304,,,,,0.4715521804,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.4715521804,0.028411,0.480473,0.9223022432
321305,,0.2265848151,-3.184427115,-1.488315089,0.4902547416,,,,,,-0.722750316,,0,1,1,1,1,0,0,0,0,0,1,0,5,0.2,-0.935730593,0.028411,0.480473,-2.006648763
321306,0.0401706323,-0.864257418,-0.428496215,,0.4154444965,0.1636017162,,-6.033596517,,-2.117850863,0.3793637201,,1,1,1,0,1,1,0,1,0,1,1,0,8,0.125,-1.055702556,0.028411,0.480473,-2.256344139
321307,,1.0447164901,-0.449695684,,0.7894957221,,,,,,0.1956780474,-0.3229813,0,1,1,0,1,0,0,0,0,0,1,1,5,0.2,0.2514426551,0.028411,0.480473,0.4641924534
321308,,-0.427920525,0.1438894333,,0.9578187736,0.1636017162,,,,0.5516815849,1.1141064109,-1.392947755,0,1,1,0,1,1,0,0,0,1,1,1,7,0.1428571429,0.1586042341,0.028411,0.480473,0.2709696045
321309,-0.520059035,-0.864257418,0.3770835864,,0.2658240063,-0.270541921,0.5850010334,0.4779044444,,-1.091107614,0.9304207382,1.4602961249,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.1350563945,0.028411,0.480473,0.2219599316
321310,4.05101843,0.4992953735,0.7374745502,0.7813730793,0.9765213348,-0.270541921,1.0556197649,0.6210143556,,0.5516815849,1.1141064109,1.7575090291,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,1.0795519993,0.028411,0.480473,2.1877207611
321311,0.9375296575,-1.082425865,-0.470895152,1.4215415371,-0.108227219,0.1636017162,0.7418739439,-1.454079357,,0.1409842852,1.6651634291,-0.560751624,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1267559411,0.028411,0.480473,0.2046843549
321312,,,,,0.0787983936,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0787983936,0.028411,0.480473,0.1048712188
321313,,,,,0.2658240063,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.2658240063,0.028411,0.480473,0.4941240875
330005,-0.197803032,-1.409678535,0.546679334,-0.906343764,-1.267786018,-0.704685558,,0.6210143556,,-0.064364365,0.0119923747,-0.3229813,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.369395651,0.028411,0.480473,-0.827946564
330006,-0.52501682,-1.2460522,0.4830809287,,-0.164334903,0.1636017162,,0.6210143556,,,0.9304207382,-1.511832917,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.156139888,0.028411,0.480473,-0.38410138
330008,-0.410987773,-1.300594311,-1.170477611,,0.5276598642,0.5977453531,,0.5494594,,-0.885758964,0.1956780474,-0.917407109,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.312742567,0.028411,0.480473,-0.710035573
330009,-0.386198849,,-1.340073359,,-0.744114303,-1.138829195,-1.820383594,0.6210143556,,0.5516815849,1.4814777564,0.0931167656,1,0,1,0,1,1,1,1,0,1,1,1,9,0.1111111111,-0.298034315,0.028411,0.480473,-0.679423567
330011,-0.515101251,0.9901743784,-0.937283458,0.1412046215,-1.361298825,-0.270541921,,-0.022980245,,0.5516815849,0.0119923747,-0.204096139,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.161624888,0.028411,0.480473,-0.395517207
330013,-0.465523404,1.2083428251,-0.513294089,-1.022738029,-3.19414983,-2.007116468,,0.3347945331,,0.5516815849,0.3793637201,-1.452390336,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.618102949,0.028411,0.480473,-1.345576359
330014,3.1239126968,-0.973341641,0.1650889017,,-1.043355283,-0.704685558,,0.3347945331,,0.3463329351,1.6651634291,1.4602961249,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.4860229043,0.028411,0.480473,0.952419887
330019,0.0649595557,-2.22781021,1.2250623248,,-0.463575883,0.5977453531,-1.977256505,,,,2.2162204472,-0.025768396,1,1,1,0,1,1,1,0,0,0,1,1,8,0.125,-0.073802914,0.028411,0.480473,-0.212734995
330023,-0.520059035,-1.136967976,-0.280099936,-0.498963836,-2.745288359,0.1636017162,,-2.169628914,0.7547681443,0.5516815849,-0.539064643,-1.095734851,1,1,1,1,1,1,0,1,1,1,1,1,11,0.0909090909,-0.683250555,0.028411,0.480473,-1.481166838
330024,-0.485354543,0.2265848151,0.6738761448,-1.488315089,-1.380001386,0.1636017162,-1.820383594,0.4063494887,,-0.269713014,0.1956780474,-0.620194204,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.399806511,0.028411,0.480473,-0.891240112
330027,-0.247380879,-1.90055754,0.9282697664,,-0.164334903,-0.270541921,,0.6210143556,,0.5516815849,0.9304207382,-2.462914211,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.22381589,0.028411,0.480473,-0.524954163
330028,-0.485354543,-0.700631083,0.5678788025,,-1.716647489,,,,,0.5516815849,,-2.522356791,1,1,1,0,1,0,0,0,0,1,0,1,6,0.1666666667,-0.717571586,0.028411,0.480473,-1.552598551
330030,-0.148225185,-0.646088971,-0.131703657,,-0.875032232,-0.704685558,0.1143823019,0.4779044444,,0.5516815849,-0.539064643,-0.560751624,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.246158354,0.028411,0.480473,-0.57145511
330033,-0.044111707,0.6629217084,0.5042803971,,1.2944648766,0.5977453531,,0.0485747107,,0.5516815849,0.7467350655,0.7469851548,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.5676974604,0.028411,0.480473,1.1224075952
330043,-0.425861127,-0.864257418,0.4830809287,,-1.342596263,0.5977453531,,0.3347945331,,0.1409842852,-0.355378971,-0.3229813,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.194941109,0.028411,0.480473,-0.464857628
330044,-0.515101251,-0.26429419,0.313485181,,-1.024652722,0.1636017162,0.794164914,-0.810084757,,-0.064364365,0.5630493928,-0.97684969,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.182104577,0.028411,0.480473,-0.438141197
330045,-0.425861127,-0.482462636,1.1826633879,,-0.85632967,0.5977453531,1.2647836455,-3.314508203,,0.5516815849,-0.539064643,-0.025768396,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.20471207,0.028411,0.480473,-0.485193745
330046,-0.510143466,0.0084163685,0.1014904963,-1.895695017,-1.810160295,0.1636017162,,0.3347945331,,0.1409842852,0.7467350655,-0.085210977,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.280518729,0.028411,0.480473,-0.642968709
330047,-0.381241065,0.1720427035,-0.110504188,,-0.818924548,-1.138829195,,-0.523864934,,-0.269713014,-0.906435989,0.6280999932,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.372152248,0.028411,0.480473,-0.833683819
330049,-0.520059035,-0.973341641,0.2922857125,0.083007489,-0.108227219,0.1636017162,,0.6210143556,,,-1.090121662,0.0931167656,1,1,1,1,1,1,0,1,0,0,1,1,9,0.1111111111,-0.159858169,0.028411,0.480473,-0.391840168
330055,-0.465523404,1.0992586017,0.6526766764,-1.662906487,-2.296426889,-2.441260105,,0.4063494887,,0.5516815849,1.2977920836,1.3414109632,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.151694749,0.028411,0.480473,-0.374849796
330056,-0.296958725,-1.736931205,-0.08930472,,-0.70670918,-0.270541921,,0.6210143556,,0.5516815849,2.0325347745,-0.025768396,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.0087796187,0.028411,0.480473,-0.040857532
330057,0.2979754351,-0.482462636,-0.343698341,-1.139132294,-3.979657404,-1.138829195,0.5850010334,-1.454079357,,0.5516815849,0.0119923747,0.8658703165,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.565939862,0.028411,0.480473,-1.237010312
330058,0.4863712526,0.6083795968,-0.619291431,-0.440766704,-0.12692978,0.5977453531,1.5262384964,0.3347945331,,,0.0119923747,0.0931167656,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,0.2471650457,0.028411,0.480473,0.4552895458
330059,0.0352128476,-0.26429419,-0.110504188,-1.371920824,-1.641837244,-0.270541921,,0.6210143556,,0.5516815849,0.7467350655,-1.868488402,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.357294292,0.028411,0.480473,-0.802760235
330065,0.8433317488,-1.627846981,-0.301299404,,-1.754052612,-1.138829195,,0.6210143556,,0.5516815849,1.1141064109,-0.97684969,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.296527087,0.028411,0.480473,-0.676286601
330073,-0.202760816,-0.809715306,-1.827661134,,-0.220442587,0.1636017162,,0.1916846219,,0.5516815849,-0.906435989,-0.620194204,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.40891579,0.028411,0.480473,-0.910199083
330074,-0.401072203,-0.046125743,-0.746488242,0.1412046215,-0.482278445,0.1636017162,,0.6210143556,,0.5516815849,0.7467350655,-0.97684969,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.042857698,0.028411,0.480473,-0.148329302
330078,-0.296958725,-0.700631083,1.1190649825,,-0.183037464,-0.270541921,,0.6210143556,,-0.064364365,0.5630493928,-1.214620013,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.047447204,0.028411,0.480473,-0.157881355
330079,0.659893716,-0.209752078,0.3346846494,0.3157960191,0.5650649868,1.03188899,,0.5494594,,,0.3793637201,-1.74960324,1,1,1,1,1,1,0,1,0,0,1,1,9,0.1111111111,0.208532907,0.028411,0.480473,0.3748852065
330080,-0.515101251,-2.118725986,0.4830809287,,-1.548324438,-2.875403742,,0.4779044444,,0.5516815849,1.8488491018,-2.165701306,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.651304518,0.028411,0.480473,-1.414678156
330085,-0.515101251,-1.191510088,0.4618814602,1.0141616094,0.6398752319,0.1636017162,,,,,0.0119923747,0.3903296698,1,1,1,1,1,1,0,0,0,0,1,1,8,0.125,0.1219038404,0.028411,0.480473,0.1945857696
330086,4.4327678496,-1.027883753,1.2250623248,,0.0226907097,0.5977453531,,-0.881639712,,,0.9304207382,-1.333505175,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,0.4957072919,0.028411,0.480473,0.9725758197
330090,-0.113520692,0.4447532618,-1.509669107,0.5485845492,-0.575791251,-0.704685558,,0.6210143556,,0.5516815849,,-0.441866462,1,1,1,1,1,1,0,1,0,1,0,1,9,0.1111111111,-0.13105548,0.028411,0.480473,-0.331893677
330094,-0.128394046,1.0447164901,-0.131703657,-1.022738029,-0.931139915,-0.270541921,-2.918493968,0.0485747107,,,-0.171693298,0.3903296698,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,-0.409108396,0.028411,0.480473,-0.91059995
330096,0.5607380226,-0.209752078,-1.488469638,2.0035128624,0.1162035161,-0.270541921,,0.6210143556,,-0.475061664,0.1956780474,0.6280999932,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.1681421496,0.028411,0.480473,0.2908206875
33009F,0.1541996797,-0.318836301,,,,0.1636017162,,,,,,-2.462914211,1,1,0,0,0,1,0,0,0,0,0,1,4,0.25,-0.615987279,0.028411,0.480473,-1.341173054
330100,-0.495270112,0.4447532618,,,,,,,,,1.4814777564,,1,1,0,0,0,0,0,0,0,0,1,0,3,0.3333333333,0.4769869687,0.028411,0.480473,0.9336135653
330101,-0.490312327,1.0992586017,-0.704089305,-1.080935161,-1.567026999,-0.270541921,1.107910735,0.6210143556,0.2128062015,0.5516815849,0.5630493928,-0.679636785,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.053068469,0.028411,0.480473,-0.169580787
330102,-0.356452141,-0.755173195,1.0554665771,,-0.893734793,-0.704685558,,0.6210143556,,,-0.722750316,-1.274062594,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.378797208,0.028411,0.480473,-0.847513848
330103,-0.52501682,-2.064183875,-0.810086648,-0.266175306,0.247121445,0.1636017162,,0.2632395775,-0.551499102,-6.63552116,-0.171693298,0.4497722506,1,1,1,1,1,1,0,1,1,1,1,1,11,0.0909090909,-0.900040111,0.028411,0.480473,-1.932366838
330104,-0.351494357,-0.100667855,0.864671361,-0.964540896,-1.043355283,0.1636017162,,-2.312738825,,0.5516815849,-0.171693298,0.330887089,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.303364876,0.028411,0.480473,-0.690517963
330106,-0.410987773,-0.59154686,0.546679334,-1.255526559,-2.333832011,0.1636017162,0.8987468544,0.1916846219,1.1994548665,0.3463329351,-0.539064643,-0.441866462,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.185526998,0.028411,0.480473,-0.445264218
330107,-0.386198849,-0.155209967,0.9706687033,,-1.380001386,-0.704685558,1.0556197649,0.4779044444,,0.1409842852,-0.355378971,0.0931167656,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.024318077,0.028411,0.480473,-0.109743139
330111,-0.192845247,-0.482462636,-0.280099936,,0.0787983936,-1.138829195,,0.5494594,,,-1.273807334,,1,1,1,0,1,1,0,1,0,0,1,0,7,0.1428571429,-0.391398079,0.028411,0.480473,-0.873739803
330115,-0.505185681,-0.482462636,-0.110504188,,-0.500981006,0.1636017162,,-0.523864934,,0.5516815849,0.3793637201,0.6280999932,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.044472381,0.028411,0.480473,-0.151689912
330119,-0.430818911,-0.59154686,0.6738761448,-1.371920824,-0.669304058,0.1636017162,,0.1201296663,,0.5516815849,0.0119923747,0.5092148315,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.103309433,0.028411,0.480473,-0.274146356
33011F,-0.177971893,0.4447532618,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.1333906843,0.028411,0.480473,0.2184931205
330125,-0.232507525,-1.191510088,0.2498867756,0.2575988866,-1.174273212,0.5977453531,,0.1201296663,,0.5516815849,0.3793637201,-0.97684969,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.141873453,0.028411,0.480473,-0.354408919
330126,-0.520059035,0.0629584801,0.5042803971,-2.128483547,-1.997185908,-5.914409201,0.2189642422,0.5494594,,0.5516815849,-0.539064643,-0.679636785,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.89922682,0.028411,0.480473,-1.93067415
330127,-0.475438973,-2.609604991,0.8434718925,,-0.931139915,0.1636017162,,-0.094535201,,-0.269713014,1.6651634291,-2.225143887,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.437037661,0.028411,0.480473,-0.968728599
330128,-0.420903342,-1.300594311,-0.598091963,,-2.277724327,-1.138829195,,0.6210143556,,0.3463329351,2.0325347745,-1.511832917,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.472010443,0.028411,0.480473,-1.041516791
33012F,-0.287043156,-0.155209967,,,,0.5977453531,,-0.309200067,,,,-0.917407109,1,1,0,0,0,1,0,1,0,0,0,1,5,0.2,-0.214222989,0.028411,0.480473,-0.50498864
330135,-0.52501682,-0.155209967,0.271086244,,-0.332657955,0.5977453531,-1.297473893,0.6210143556,,,0.0119923747,-0.560751624,1,1,1,0,1,1,1,1,0,0,1,1,9,0.1111111111,-0.152141326,0.028411,0.480473,-0.375779249
330136,4.3980633569,0.0084163685,0.6738761448,0.0248103565,-0.70670918,0.5977453531,,0.4063494887,,-0.064364365,-0.355378971,-0.798521947,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.4184286606,0.028411,0.480473,0.8117372667
330140,0.3376377125,-0.26429419,1.1826633879,,-2.820098604,-1.138829195,,-0.666974846,,-0.064364365,0.0119923747,-0.97684969,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.488790824,0.028411,0.480473,-1.076441479
330141,-0.049069492,0.1720427035,1.0978655141,,-1.847565418,0.1636017162,0.480419093,0.6210143556,,,-0.355378971,0.9253128974,1,1,1,0,1,1,1,1,0,0,1,1,9,0.1111111111,0.1342491555,0.028411,0.480473,0.2202798402
330144,-0.326705433,0.6629217084,0.2498867756,,0.6024701093,0.1636017162,0.5850010334,0.6210143556,,,,-0.3229813,1,1,1,0,1,1,1,1,0,0,0,1,8,0.125,0.2794011206,0.028411,0.480473,0.5223818786
330151,-0.490312327,0.2811269268,-1.361272828,,-0.201740026,0.5977453531,,0.3347945331,,,-1.64117868,0.9847554782,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.187010196,0.028411,0.480473,-0.448351169
330153,-0.52501682,0.7174638201,0.8858708294,,-2.333832011,-0.704685558,0.9510378245,0.6210143556,,0.1409842852,1.1141064109,-0.857964528,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.0008978609,0.028411,0.480473,-0.057261686
330157,2.8413189707,-0.482462636,-1.721663791,,-1.58572956,-3.743691016,-1.506637773,0.4779044444,,0.5516815849,0.1956780474,0.8658703165,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.410773141,0.028411,0.480473,-0.914064753
330158,-0.52501682,-0.046125743,-0.407296747,0.3739931517,-1.623134683,0.1636017162,,0.6210143556,,0.1409842852,-0.355378971,-1.74960324,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.34069627,0.028411,0.480473,-0.768215085
33015F,-0.311832079,-0.26429419,,,,,,-0.452309979,,,,,1,1,0,0,0,0,0,1,0,0,0,0,3,0.3333333333,-0.342812083,0.028411,0.480473,-0.772618687
330160,-0.465523404,-0.973341641,0.3982830548,-1.139132294,-0.370063077,0.5977453531,,-0.237645112,,0.1409842852,0.0119923747,-0.3229813,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.235968176,0.028411,0.480473,-0.550246486
330162,-0.257296448,-0.046125743,0.8010729556,-0.731752366,-0.949842477,1.03188899,1.2124926754,0.6210143556,,0.5516815849,0.0119923747,0.5686574123,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.2557984831,0.028411,0.480473,0.4732581558
330164,-0.217634171,-0.427920525,-0.258900467,-0.033386776,-2.689180675,-2.441260105,,0.5494594,,0.5516815849,-0.539064643,-0.382423881,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,-0.588863026,0.028411,0.480473,-1.284719859
330166,-0.52501682,-0.100667855,0.0590915594,,1.0326290187,0.1636017162,,0.1201296663,,,,,1,1,1,0,1,1,0,1,0,0,0,0,6,0.1666666667,0.1249612143,0.028411,0.480473,0.200949024
330169,-0.505185681,0.0084163685,0.3558841179,-3.001440535,-1.361298825,0.1636017162,0.6895829737,0.6210143556,,,0.5630493928,0.5686574123,1,1,1,1,1,1,1,1,0,0,1,1,10,0.1,-0.18977187,0.028411,0.480473,-0.454098989
33016F,-0.356452141,-0.646088971,,,,0.5977453531,,0.1916846219,,,,0.8064277357,1,1,0,0,0,1,0,1,0,0,0,1,5,0.2,0.1186633196,0.028411,0.480473,0.1878413349
330175,4.3435277255,1.1538007134,-0.195302062,0.7231759468,-0.538386129,-1.138829195,-2.657039117,-0.666974846,,0.5516815849,-0.171693298,-0.144653558,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1144825243,0.028411,0.480473,0.1791399248
33017F,-0.058985061,-0.482462636,,,-0.351360516,0.5977453531,,0.1916846219,,,,-0.857964528,1,1,0,0,1,1,0,1,0,0,0,1,6,0.1666666667,-0.160223794,0.028411,0.480473,-0.392601138
330180,-0.52501682,-0.373378413,0.1226899648,,-1.211678335,-0.270541921,0.3235461825,-1.74029918,,0.5516815849,-0.171693298,0.5686574123,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,-0.272603282,0.028411,0.480473,-0.626494439
330181,-0.420903342,-0.537004748,0.9282697664,,0.1162035161,1.03188899,,-2.813623514,,,-0.539064643,0.9253128974,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.163615135,0.028411,0.480473,-0.39965947
330182,-0.063942846,-0.755173195,0.1650889017,-1.430117957,-1.080760406,0.5977453531,,-1.310969446,,,-1.273807334,1.4602961249,1,1,1,1,1,1,0,1,0,0,1,1,9,0.1111111111,-0.410182312,0.028411,0.480473,-0.91283507
330184,4.4278100649,-0.537004748,0.546679334,,-0.370063077,0.5977453531,,-1.024749624,,0.5516815849,-1.090121662,-0.025768396,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.3418009812,0.028411,0.480473,0.6522535275
330185,-0.415945557,-0.26429419,1.0130676402,,-2.128103837,0.5977453531,,0.2632395775,,,-1.824864352,0.2120019273,1,1,1,0,1,1,0,1,0,0,1,1,8,0.125,-0.31839418,0.028411,0.480473,-0.721798168
330188,-0.277127587,-0.755173195,-0.110504188,-0.557160969,-0.239145148,-0.270541921,0.8464558842,0.4779044444,,0.5516815849,-0.906435989,-1.095734851,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.212343812,0.028411,0.480473,-0.501077545
330191,-0.52501682,1.0447164901,0.2922857125,1.0141616094,-1.754052612,-1.138829195,1.2124926754,0.5494594,,0.5516815849,0.5630493928,-0.204096139,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.1459865546,0.028411,0.480473,0.2447086669
330193,3.2577728829,-0.809715306,-0.195302062,,-0.818924548,0.1636017162,,0.6210143556,,-0.269713014,2.0325347745,1.2225258016,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,0.5781994,0.028411,0.480473,1.1442650833
330194,0.0252972783,0.4447532618,0.1650889017,-0.324372439,-1.342596263,0.5977453531,,-0.380755023,,0.5516815849,1.1141064109,-0.085210977,1,1,1,1,1,1,0,1,0,1,1,1,10,0.1,0.0765738089,0.028411,0.480473,0.1002412327
330195,-0.391156634,-0.755173195,0.9706687033,-2.070286414,-1.623134683,0.1636017162,-0.303945459,-0.452309979,,0.5516815849,0.1956780474,-0.501309043,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.383244123,0.028411,0.480473,-0.856769128
330196,-0.490312327,-2.391436545,0.8434718925,,-0.725411741,0.5977453531,1.5262384964,0.3347945331,,0.5516815849,1.4814777564,-1.571275498,1,1,1,0,1,1,1,1,0,1,1,1,10,0.1,0.0156973505,0.028411,0.480473,-0.026459788
330197,-0.440734481,-0.155209967,-0.470895152,0.1994017541,0.3967419353,0.5977453531,0.6895829737,-1.167859535,0.6713893839,-0.064364365,-0.171693298,-1.274062594,1,1,1,1,1,1,1,1,1,1,1,1,12,0.0833333333,-0.099163166,0.028411,0.480473,-0.265516807
330198,-0.406029988,-0.26429419,0.9282697664,0.1412046215,-2.071996153,-1.572972831,0.8987468544,0.5494594,,0.5516815849,-0.355378971,0.2120019273,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,-0.126300725,0.028411,0.480473,-0.321997696
330199,-0.455607835,-2.500520768,-2.230451034,,-0.276550271,,,-1.668744224,,0.5516815849,2.2162204472,-1.571275498,1,1,1,0,1,0,0,1,0,1,1,1,8,0.125,-0.74190595,0.028411,0.480473,-1.603245201
33019F,-0.277127587,-0.427920525,,,,0.5977453531,,-2.241183869,,,,0.0931167656,1,1,0,0,0,1,0,1,0,0,0,1,5,0.2,-0.451073972,0.028411,0.480473,-0.99794211
330202,-0.500227897,-2.718689215,0.7798734871,,-2.128103837,-2.875403742,,0.6210143556,,0.5516815849,1.1141064109,-1.927930983,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.787075537,0.028411,0.480473,-1.697255808
330203,4.2443720322,-0.482462636,0.5678788025,0.083007489,-0.744114303,0.5977453531,0.2189642422,0.6210143556,,0.5516815849,0.3793637201,1.044198059,1,1,1,1,1,1,1,1,0,1,1,1,11,0.0909090909,0.6437862454,0.028411,0.480473,1.2807697435
330204,-0.455607835,-2.55506288,0.3346846494,,-0.781519425,0.5977453531,,0.5494594,,0.5516815849,1.8488491018,-0.857964528,1,1,1,0,1,1,0,1,0,1,1,1,9,0.1111111111,-0.085303842,0.028411,0.480473,-0.236671659
