PROVIDER_ID,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
280133,,,,,,,,0.6961975639,0,0,0,0,0,0,0,1,1,1,0.6961975639,-0.019030,0.779001,0.918134882
280134,-2.674335692,-1.339137303,-4.662348159,-0.677771025,,,1.0249376044,0.1569281339,1,1,1,1,0,0,1,1,6,0.1666666667,-1.361954407,-0.019030,0.779001,-1.72390687
280139,0.0854445862,,,-4.040247911,,,-0.534011386,0.750124507,1,0,0,1,0,0,1,1,4,0.25,-0.934672551,-0.019030,0.779001,-1.175406798
281300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281301,1.0053713456,,,,,,,,1,0,0,0,0,0,0,0,1,1,1.0053713456,-0.019030,0.779001,1.3150200737
281302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281305,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281307,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281310,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281315,0.6987290924,,,,,,,,1,0,0,0,0,0,0,0,1,1,0.6987290924,-0.019030,0.779001,0.9213845953
281316,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281318,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281319,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281320,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281322,-1.141124426,,,,,,,,1,0,0,0,0,0,0,0,1,1,-1.141124426,-0.019030,0.779001,-1.440428275
281323,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281324,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281325,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281326,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281327,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281328,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281329,0.0854445862,,,,,,-0.851788285,,1,0,0,0,0,0,1,0,2,0.5,-0.38317185,-0.019030,0.779001,-0.467447474
281331,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281332,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281333,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281334,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281335,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281336,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281338,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281339,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281340,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281341,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281342,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281343,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281344,-0.52783992,,,,,,,,1,0,0,0,0,0,0,0,1,1,-0.52783992,-0.019030,0.779001,-0.653157318
281345,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281346,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281347,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281348,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281349,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281350,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281351,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281352,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281353,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281354,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281355,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281356,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281357,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281358,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281359,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281360,0.5454079659,,,,,,,,1,0,0,0,0,0,0,0,1,1,0.5454079659,-0.019030,0.779001,0.7245668561
281361,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281362,,,1.0287769037,,,,,,0,0,1,0,0,0,0,0,1,1,1.0287769037,-0.019030,0.779001,1.3450656985
281363,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
281364,,,1.0287769037,,,,-0.814944587,,0,0,1,0,0,0,1,0,2,0.5,0.1069161584,-0.019030,0.779001,0.1616766131
281365,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
290001,,0.0849008797,0.4819489233,0.860354838,0.0745972569,0.7239413562,0.0508823266,-0.544122125,0,1,1,1,1,1,1,1,7,0.1428571429,0.2475004936,-0.019030,0.779001,0.3421441823
290003,-0.9878033,0.0400599827,0.5796579982,0.2424294914,-0.300018878,-0.630853939,1.004213024,0.6422706209,1,1,1,1,1,1,1,1,8,0.125,0.073744375,-0.019030,0.779001,0.1190941226
290005,,0.9776423739,1.0287769037,,,1.1916109066,0.3387237208,0.5344167349,0,1,1,0,0,1,1,1,5,0.2,0.814234128,-0.019030,0.779001,1.0696579643
290007,0.0854445862,-0.483083815,-1.216817624,-1.663509078,,-0.28532489,-0.48104857,0.1569281339,1,1,1,1,0,1,1,1,7,0.1428571429,-0.555344465,-0.019030,0.779001,-0.688464797
290008,0.3920868393,,,,,,-3.506837305,0.2647820199,1,0,0,0,0,0,1,1,3,0.3333333333,-0.949989482,-0.019030,0.779001,-1.195069084
290009,0.3920868393,-0.443678178,0.2453901105,0.4096170852,,1.1916109066,0.5897214164,1.6129555951,1,1,1,1,0,1,1,1,7,0.1428571429,0.5711005392,-0.019030,0.779001,0.7575483135
290012,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
290019,1.0053713456,0.3131818097,-0.901405874,0.2665045049,,-1.831366496,-0.653753406,-0.490195182,1,1,1,1,0,1,1,1,7,0.1428571429,-0.327380471,-0.019030,0.779001,-0.395828296
290021,-0.834482173,0.8404020529,0.7459348449,0.0498293834,,-0.015330098,0.9121037779,0.750124507,1,1,1,1,0,1,1,1,7,0.1428571429,0.3497974707,-0.019030,0.779001,0.4734624174
29002F,1.3120135987,,-0.60485026,,,,,0.965832279,1,0,1,0,0,0,0,1,3,0.3333333333,0.5576652058,-0.019030,0.779001,0.7403014278
290032,-0.374518794,,1.0287769037,0.6369922127,,,-0.08267608,0.0490742479,1,0,1,1,0,0,1,1,5,0.2,0.2515296981,-0.019030,0.779001,0.3473164566
290039,0.6987290924,-0.36894335,0.6087993012,-0.087933194,0.1346186265,0.8091182846,0.6334733084,0.5883436779,1,1,1,1,1,1,1,1,8,0.125,0.3770257184,-0.019030,0.779001,0.5084152141
290041,,-0.067286407,0.3653837112,-0.836933614,-0.866082485,1.1916109066,0.2489172058,-0.867683783,0,1,1,1,1,1,1,1,7,0.1428571429,-0.118867781,-0.019030,0.779001,-0.128161359
290045,-0.06787654,-0.084951003,-0.059736474,-0.886421142,,0.3944834255,-0.066556962,-0.490195182,1,1,1,1,0,1,1,1,7,0.1428571429,-0.180179125,-0.019030,0.779001,-0.206866496
290046,0.6987290924,0.0984890303,0.7922180909,0.8777423477,,-0.177648396,0.6956470495,-0.975537669,1,1,1,1,0,1,1,1,7,0.1428571429,0.2870913637,-0.019030,0.779001,0.3929668297
290047,0.6987290924,0.1949648995,-0.896263291,-0.023733158,,-1.667441087,0.9121037779,0.80405145,1,1,1,1,0,1,1,1,7,0.1428571429,0.0032016692,-0.019030,0.779001,0.028538723
290049,-1.754408933,,-1.052254972,,,,0.2466144746,0.4804897919,1,0,1,0,0,0,1,1,4,0.25,-0.519889909,-0.019030,0.779001,-0.64295192
29004F,-0.681161047,0.0359835376,1.0287769037,,,,,0.0490742479,1,1,1,0,0,0,0,1,4,0.25,0.1081684106,-0.019030,0.779001,0.1632841244
290053,,0.4857513223,1.0287769037,-1.519058997,,-0.619604156,0.3686592257,-2.755126788,0,1,1,1,0,1,1,1,6,0.1666666667,-0.501767082,-0.019030,0.779001,-0.619687716
290054,0.0854445862,0.1215888863,0.8007890624,0.3052920267,1.1084136071,-0.047472335,0.612748728,-1.029464612,1,1,1,1,1,1,1,1,8,0.125,0.2446674936,-0.019030,0.779001,0.3385074712
290057,0.2387657127,0.0658774689,0.8556432798,1.149255,,-0.06032923,0.8913791975,0.6422706209,1,1,1,1,0,1,1,1,7,0.1428571429,0.5404088643,-0.019030,0.779001,0.7181495287
290058,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
290061,,,,,,-0.19050529,0.0140386282,0.1030011909,0,0,0,0,0,1,1,1,3,0.3333333333,-0.02448849,-0.019030,0.779001,-0.007007028
291300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291301,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291304,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291307,,,,,,,-0.943897532,,0,0,0,0,0,0,1,0,1,1,-0.943897532,-0.019030,0.779001,-1.18724887
291308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
291313,,,,,,,-1.266279893,,0,0,0,0,0,0,1,0,1,1,-1.266279893,-0.019030,0.779001,-1.601089865
291314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
300001,0.6987290924,0.4911865825,-0.056308086,0.4283420957,,-0.288539114,-0.888631984,-0.166633524,1,1,1,1,0,1,1,1,7,0.1428571429,0.0311635805,-0.019030,0.779001,0.0644333208
300003,-1.294445553,-0.116203749,-0.609992843,-0.161495735,0.4792240766,0.4732319065,-0.306041002,-0.975537669,1,1,1,1,1,1,1,1,8,0.125,-0.313907571,-0.019030,0.779001,-0.378533186
300005,0.2387657127,,-3.325276608,1.149255,,,-0.112611585,0.0490742479,1,0,1,1,0,0,1,1,5,0.2,-0.400158647,-0.019030,0.779001,-0.48925336
300011,1.1586924721,0.5210805139,0.5162328092,1.149255,,-1.000489666,0.8176918006,0.1569281339,1,1,1,1,0,1,1,1,7,0.1428571429,0.4741987233,-0.019030,0.779001,0.633155826
300012,-0.06787654,0.3906342681,-0.399146945,-2.082146812,-0.36210995,1.1916109066,0.3018800223,-1.8922957,1,1,1,1,1,1,1,1,8,0.125,-0.364931344,-0.019030,0.779001,-0.444032207
300014,,,,,,,-0.375122937,0.3726359059,0,0,0,0,0,0,1,1,2,0.5,-0.001243515,-0.019030,0.779001,0.0228324567
300017,,,,,,,1.0249376044,0.750124507,0,0,0,0,0,0,1,1,2,0.5,0.8875310557,-0.019030,0.779001,1.1637489478
300018,0.5454079659,0.4300399049,-0.145446189,0.7118922547,,-1.34119738,0.4308329669,1.6668825381,1,1,1,1,0,1,1,1,7,0.1428571429,0.3283445802,-0.019030,0.779001,0.4459234246
300019,-1.44776668,0.9776423739,-0.160873938,-0.474470911,,,0.0992396808,-0.705902954,1,1,1,1,0,0,1,1,6,0.1666666667,-0.285355405,-0.019030,0.779001,-0.34188088
300020,0.0854445862,-0.13250953,-1.583655203,-0.112008207,,0.333413175,0.6795279314,1.34332088,1,1,1,1,0,1,1,1,7,0.1428571429,0.0876476617,-0.019030,0.779001,0.1369417181
300023,0.2387657127,0.9776423739,-0.839694879,0.6476922187,,1.1916109066,0.1545052285,-0.058779638,1,1,1,1,0,1,1,1,7,0.1428571429,0.3302488462,-0.019030,0.779001,0.4483679236
300029,-0.681161047,0.6501679445,0.265960442,1.149255,,1.1916109066,0.6680142757,0.911905336,1,1,1,1,0,1,1,1,7,0.1428571429,0.5936789797,-0.019030,0.779001,0.7865321706
300034,-0.06787654,-0.428731213,0.0893984295,0.7573672802,,-0.534427228,-2.03999756,-0.921610726,1,1,1,1,0,1,1,1,7,0.1428571429,-0.44941108,-0.019030,0.779001,-0.552478518
301300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
301301,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
301302,0.6987290924,,,,,,-7.838274604,,1,0,0,0,0,0,1,0,2,0.5,-3.569772756,-0.019030,0.779001,-4.558074774
301303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
301304,,,-2.610457587,,,,-2.046905754,,0,0,1,0,0,0,1,0,2,0.5,-2.32868167,-0.019030,0.779001,-2.964890932
301305,,,,,,,0.2166789696,,0,0,0,0,0,0,1,0,1,1,0.2166789696,-0.019030,0.779001,0.3025787108
301306,,,1.0287769037,,,,,,0,0,1,0,0,0,0,0,1,1,1.0287769037,-0.019030,0.779001,1.3450656985
301307,,,,,,,-0.44190214,,0,0,0,0,0,0,1,0,1,1,-0.44190214,-0.019030,0.779001,-0.542839321
301308,,,-0.111162303,,,,1.0249376044,,0,0,1,0,0,0,1,0,2,0.5,0.4568876506,-0.019030,0.779001,0.6109336687
301309,0.0854445862,,,,,,-2.109079495,,1,0,0,0,0,0,1,0,2,0.5,-1.011817454,-0.019030,0.779001,-1.274437414
301310,,,1.0287769037,,,,1.0249376044,,0,0,1,0,0,0,1,0,2,0.5,1.0268572541,-0.019030,0.779001,1.3426014517
301311,,,1.0287769037,,,,-2.466002824,,0,0,1,0,0,0,1,0,2,0.5,-0.71861296,-0.019030,0.779001,-0.898051934
301312,,,1.0287769037,,,,-3.278866921,,0,0,1,0,0,0,1,0,2,0.5,-1.125045009,-0.019030,0.779001,-1.419787188
310001,0.6987290924,0.091694955,0.2676746363,-0.0986332,0.8062370562,0.3366273987,-0.029713264,1.6668825381,1,1,1,1,1,1,1,1,8,0.125,0.4674374016,-0.019030,0.779001,0.6244763434
310002,,-0.01429262,0.3053869108,0.5928546879,-0.22447474,0.3205562801,0.5736022984,0.1030011909,0,1,1,1,1,1,1,1,7,0.1428571429,0.2366620012,-0.019030,0.779001,0.3282308513
310003,,0.2846466935,-0.076878417,,,1.1916109066,0.8407191121,0.4804897919,0,1,1,0,0,1,1,1,5,0.2,0.5441176174,-0.019030,0.779001,0.7229104408
310005,1.4653347253,-0.676035554,-0.31343723,0.5259796504,,1.1916109066,-0.98074123,1.451174766,1,1,1,1,0,1,1,1,7,0.1428571429,0.3805551478,-0.019030,0.779001,0.512945929
310006,,-1.317396262,1.0287769037,1.149255,,1.1916109066,0.8107836071,1.289393937,0,1,1,1,0,1,1,1,6,0.1666666667,0.6920706821,-0.019030,0.779001,0.9128372197
310008,-5.127473717,0.9776423739,1.0287769037,0.7627172832,0.3560767836,0.5391234927,1.0249376044,0.2108550769,1,1,1,1,1,1,1,1,8,0.125,-0.028418025,-0.019030,0.779001,-0.012051356
310009,0.0854445862,0.0251130171,0.4750921461,1.149255,0.1604899066,0.4218043271,0.8545354991,0.3726359059,1,1,1,1,1,1,1,1,8,0.125,0.4430462985,-0.019030,0.779001,0.5931655783
310010,-0.52783992,0.9776423739,0.555659278,-0.00902065,1.1084136071,0.2514504703,0.191348927,0.1569281339,1,1,1,1,1,1,1,1,8,0.125,0.3380727775,-0.019030,0.779001,0.4584114741
310011,,-1.041556805,1.0287769037,,,0.16466643,-0.688294374,-0.27448741,0,1,1,0,0,1,1,1,5,0.2,-0.162179051,-0.019030,0.779001,-0.18375987
310012,1.3120135987,-0.117562564,0.0996835953,0.2424294914,1.1084136071,-4.299890309,0.2880636354,0.0490742479,1,1,1,1,1,1,1,1,8,0.125,-0.164721837,-0.019030,0.779001,-0.187024035
310014,0.0854445862,-0.291490892,-0.606564455,-1.081696251,-0.007155988,-1.215842655,-0.893237446,-0.975537669,1,1,1,1,1,1,1,1,8,0.125,-0.623260096,-0.019030,0.779001,-0.775647831
310015,0.852050219,0.3172582549,0.3105294937,0.0805919006,-0.119954769,0.5712657298,0.1844407335,1.6129555951,1,1,1,1,1,1,1,1,8,0.125,0.4761421447,-0.019030,0.779001,0.6356505885
310016,,-2.153067524,1.0287769037,,,1.1916109066,-0.630726095,-2.43156513,0,1,1,0,0,1,1,1,5,0.2,-0.598994188,-0.019030,0.779001,-0.744497777
310017,0.0854445862,-1.305166926,-1.581941009,0.5941921887,,0.4378754457,-0.045832382,0.750124507,1,1,1,1,0,1,1,1,7,0.1428571429,-0.152186227,-0.019030,0.779001,-0.17093212
310019,0.6987290924,0.3892754531,0.0756848752,0.3146545319,-0.639450072,-0.020151434,-0.283013691,1.289393937,1,1,1,1,1,1,1,1,8,0.125,0.2281403367,-0.019030,0.779001,0.3172916234
31001F,,0.9776423739,-0.503712797,,,,,-1.568734042,0,1,1,0,0,0,0,1,3,0.3333333333,-0.364934822,-0.019030,0.779001,-0.444036671
310022,-0.681161047,0.8784488745,0.4630927861,-0.185570749,0.6375563104,1.0035788193,0.2880636354,0.0490742479,1,1,1,1,1,1,1,1,8,0.125,0.3066353598,-0.019030,0.779001,0.4180553821
310024,-1.907730059,-1.120368078,0.2453901105,,,1.1916109066,0.8245999941,0.857978393,1,1,1,0,0,1,1,1,6,0.1666666667,0.0152468778,-0.019030,0.779001,0.0440011109
310025,-1.601087806,0.9776423739,1.0287769037,,,-0.331931134,-0.008988683,-0.81375684,1,1,1,0,0,1,1,1,6,0.1666666667,-0.124890864,-0.019030,0.779001,-0.135893168
310027,,0.9776423739,0.0876842352,,,-0.193719514,-0.271500035,0.5344167349,0,1,1,0,0,1,1,1,5,0.2,0.226904759,-0.019030,0.779001,0.3157055172
310028,-0.06787654,0.0971302152,0.3173862709,0.2825545139,,-0.645317946,0.8568382302,0.2108550769,1,1,1,1,0,1,1,1,7,0.1428571429,0.1502242601,-0.019030,0.779001,0.2172710563
310029,,0.4313987199,0.5316605579,1.149255,,0.085917949,0.6818306626,0.80405145,0,1,1,1,0,1,1,1,6,0.1666666667,0.6140190566,-0.019030,0.779001,0.8126426488
310031,,0.2751349881,1.0287769037,,,,0.4884012457,-1.245172384,0,1,1,0,0,0,1,1,4,0.25,0.1367851883,-0.019030,0.779001,0.2000193716
310032,,0.7561555192,0.8676426399,0.7734172892,,0.1019890676,0.3962919996,-0.651976011,0,1,1,1,0,1,1,1,6,0.1666666667,0.373920084,-0.019030,0.779001,0.5044285232
310034,0.5454079659,0.1637121532,-0.004882257,0.7734172892,,-1.579049935,0.6403815018,0.2108550769,1,1,1,1,0,1,1,1,7,0.1428571429,0.1071202565,-0.019030,0.779001,0.161938613
310038,-1.601087806,0.3987871585,-0.121447469,0.0177293654,0.1128867513,0.0810966134,0.2420090123,-1.191245441,1,1,1,1,1,1,1,1,8,0.125,-0.257658977,-0.019030,0.779001,-0.306327083
310039,,0.9776423739,0.421952123,-0.527970941,,-0.887991836,0.5160340195,0.3187089629,0,1,1,1,0,1,1,1,6,0.1666666667,0.1363957837,-0.019030,0.779001,0.1995194944
310040,-0.374518794,,,,,,-0.220839949,-1.460880156,1,0,0,0,0,0,1,1,3,0.3333333333,-0.685412966,-0.019030,0.779001,-0.85543323
310041,1.0053713456,-0.329537713,0.8864987772,0.3266920387,1.1084136071,-0.177648396,0.6196569214,1.9904441961,1,1,1,1,1,1,1,1,8,0.125,0.6787363471,-0.019030,0.779001,0.8957199852
310044,-0.681161047,0.1840943791,0.6327980214,1.149255,1.1084136071,-0.431572069,0.2650363239,-0.166633524,1,1,1,1,1,1,1,1,8,0.125,0.2575288364,-0.019030,0.779001,0.3550175273
310045,-0.06787654,0.1052831056,-0.26543979,-0.47313341,,0.2723429244,-0.105703392,2.1522250251,1,1,1,1,0,1,1,1,7,0.1428571429,0.2310997033,-0.019030,0.779001,0.321090551
310047,0.6987290924,0.3036701043,-0.262011401,-0.474470911,,0.1839517723,-0.220839949,-0.598049068,1,1,1,1,0,1,1,1,7,0.1428571429,-0.052717194,-0.019030,0.779001,-0.043244107
310048,-0.834482173,0.0020131611,0.6327980214,1.149255,,-0.500677879,0.4999149015,0.4265628489,1,1,1,1,0,1,1,1,7,0.1428571429,0.1964834115,-0.019030,0.779001,0.2766537507
310050,-0.221197667,0.4232458296,-3.726398073,-0.321995825,,-1.407088966,0.3893838061,0.6961975639,1,1,1,1,0,1,1,1,7,0.1428571429,-0.595407619,-0.019030,0.779001,-0.739893713
310051,0.6987290924,0.1868120092,-0.025452588,0.0765793984,0.0332032088,0.8187609558,0.0992396808,0.6422706209,1,1,1,1,1,1,1,1,8,0.125,0.3162677973,-0.019030,0.779001,0.4304205049
310052,-1.141124426,0.1052831056,0.0139738805,0.2143419756,,-0.084435908,-0.679083449,0.3726359059,1,1,1,1,0,1,1,1,7,0.1428571429,-0.171201274,-0.019030,0.779001,-0.195341662
310054,-1.754408933,0.546898,-0.448858579,-1.009471211,,-1.935828767,0.8061781448,0.2647820199,1,1,1,1,0,1,1,1,7,0.1428571429,-0.504387046,-0.019030,0.779001,-0.623050955
310057,,0.7480026288,0.2385333333,0.1367669321,0.0011228216,0.7705476001,0.4055029242,0.0490742479,0,1,1,1,1,1,1,1,7,0.1428571429,0.3356500697,-0.019030,0.779001,0.4553014533
310058,,,,,,,0.582813223,-0.81375684,0,0,0,0,0,0,1,1,2,0.5,-0.115471809,-0.019030,0.779001,-0.123801963
310060,-0.52783992,-0.049621811,0.2779598021,,,,0.7417016726,0.857978393,1,1,1,0,0,0,1,1,5,0.2,0.2600356273,-0.019030,0.779001,0.358235485
310061,,,1.0287769037,,,-1.884401188,0.1452943039,0.4804897919,0,0,1,0,0,1,1,1,4,0.25,-0.057460047,-0.019030,0.779001,-0.049332488
310064,1.6186558519,0.1433299273,0.5488025009,0.0846044029,0.4398997309,0.0698468304,-0.179390789,-0.27448741,1,1,1,1,1,1,1,1,8,0.125,0.3064076307,-0.019030,0.779001,0.4177630471
310069,,0.6691913554,0.740792262,-0.2778583,,0.4073403204,-0.105703392,0.3726359059,0,1,1,1,0,1,1,1,6,0.1666666667,0.3010663586,-0.019030,0.779001,0.4109064767
310070,0.852050219,0.0631598388,0.1699655614,0.7653922847,-1.379368681,0.2787713718,0.8038754137,1.34332088,1,1,1,1,1,1,1,1,8,0.125,0.362145861,-0.019030,0.779001,0.4893139986
310073,-0.06787654,0.4966218428,-0.724843861,0.6958422457,0.5433848511,-0.063543454,0.2650363239,0.6422706209,1,1,1,1,1,1,1,1,8,0.125,0.2233615036,-0.019030,0.779001,0.3111570539
310074,,0.2574703923,0.7425064563,-0.993421202,-6.225576857,-0.163184389,-0.057346038,-0.058779638,0,1,1,1,1,1,1,1,7,0.1428571429,-0.928333039,-0.019030,0.779001,-1.167268792
310075,1.3120135987,0.6637560951,1.0287769037,0.4042670822,1.1084136071,0.1277028573,0.7509125972,0.750124507,1,1,1,1,1,1,1,1,8,0.125,0.768245906,-0.019030,0.779001,1.010623061
310076,0.2387657127,0.5740743012,0.2711030249,0.4751546219,-0.419026766,0.9425085688,0.3594483011,0.4265628489,1,1,1,1,1,1,1,1,8,0.125,0.3585738267,-0.019030,0.779001,0.4847285918
310083,,0.9776423739,,,,-1.94707855,1.0249376044,-1.191245441,0,1,0,0,0,1,1,1,4,0.25,-0.283936003,-0.019030,0.779001,-0.3400588
310084,,0.4748808018,-0.179730075,,,1.1916109066,0.3110909469,0.857978393,0,1,1,0,0,1,1,1,5,0.2,0.5311661947,-0.019030,0.779001,0.7062847494
310086,-1.141124426,-0.264314591,0.1305390926,-0.747321064,-1.486993206,0.2257366805,-0.669872524,1.235466994,1,1,1,1,1,1,1,1,8,0.125,-0.33973538,-0.019030,0.779001,-0.411688246
310092,,0.3892754531,0.2848165793,-0.154808231,,-0.381751601,0.2028625827,-0.382341296,0,1,1,1,0,1,1,1,6,0.1666666667,-0.006991086,-0.019030,0.779001,0.0154543229
310096,,0.4993394729,-1.326526059,-0.122708213,,-0.272467995,0.8361136498,0.3726359059,0,1,1,1,0,1,1,1,6,0.1666666667,-0.002268873,-0.019030,0.779001,0.0215162089
310108,,0.2900819537,-0.248297847,0.0685543939,,0.9103663316,0.0785151004,-0.705902954,0,1,1,1,0,1,1,1,6,0.1666666667,0.0655528298,-0.019030,0.779001,0.1085786675
310110,-0.681161047,0.1338182219,-0.688845781,1.149255,,0.2868069311,-0.04122692,1.019759222,1,1,1,1,0,1,1,1,7,0.1428571429,0.1683436611,-0.019030,0.779001,0.2405308615
310111,-1.754408933,0.7439261836,-0.495141825,-0.217670767,,0.3655554121,0.8015726825,-2.054076529,1,1,1,1,0,1,1,1,7,0.1428571429,-0.372891968,-0.019030,0.779001,-0.454251229
310112,,0.9776423739,0.4545218146,-1.797259153,,0.5584088349,0.4953094392,0.911905336,0,1,1,1,0,1,1,1,6,0.1666666667,0.2667547743,-0.019030,0.779001,0.3668608282
310113,,-0.404272542,-0.291152704,0.0752418976,,-0.595497478,0.7324907479,-0.220560467,0,1,1,1,0,1,1,1,6,0.1666666667,-0.117291758,-0.019030,0.779001,-0.126138225
310115,,,1.0287769037,,,,0.3133936781,-0.651976011,0,0,1,0,0,0,1,1,3,0.3333333333,0.2300648569,-0.019030,0.779001,0.3197621226
310118,1.1586924721,,,,,,0.1383861104,-0.220560467,1,0,0,0,0,0,1,1,3,0.3333333333,0.3588393718,-0.019030,0.779001,0.4850694711
310119,,-1.165208975,-1.441377077,-0.56274596,,0.0537757118,0.0739096381,-0.220560467,0,1,1,1,0,1,1,1,6,0.1666666667,-0.543701188,-0.019030,0.779001,-0.673518367
310130,-0.06787654,,1.0287769037,,,,1.0249376044,0.5344167349,1,0,1,0,0,0,1,1,4,0.25,0.6300636757,-0.019030,0.779001,0.8332390645
