PROVIDER_ID,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
400124,-0.075469105,1.201197464,,,,,,0.1782482455,,,,1,1,0,0,0,0,0,1,0,0,0,3,0.3333333333,0.4346588681,0.013108,0.533730,0.789820778
400126,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
400127,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
400128,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
400132,,,,,,,,-0.411862791,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.411862791,0.013108,0.533730,-0.796227603
400137,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
410004,,0.116442178,1.5141179217,1.2073665479,,0.462130144,,1.2109425595,0.6503490066,-0.421059243,1.1094486371,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.731217219,0.013108,0.533730,1.3454543961
410005,,-0.13095815,0.1620566266,0.1880407518,,0.2635043322,,0.1782482455,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.124128151,0.013108,0.533730,0.2080084457
410006,,0.6302736292,-0.127670794,-0.729352465,,0.9586946735,0.5308206939,1.5059980778,,,0.4257342795,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.4563568708,0.013108,0.533730,0.8304742943
410007,-0.576398696,-0.773247464,-0.268144695,1.0035013887,0.8473618335,0.5614430499,0.3616363166,-1.001973828,0.9423899598,2.1430885453,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.3021394101,0.013108,0.533730,0.5415314762
410008,,0.0926536849,0.5351904256,-1.748678261,,0.2635043322,-0.145916815,0.7683592821,1.3074411514,1.5603276844,-1.625408793,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.1119414101,0.013108,0.533730,0.1851752901
410009,-1.071570476,0.330538616,0.0610910104,0.0861081721,,-3.907637716,0.7000050712,-1.739612624,0.7963694832,-0.071402726,0.0838771007,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.473223409,0.013108,0.533730,-0.911193247
410010,,,,1.3092991276,,,,0.0307204863,-1.758988858,-0.071402726,0.7675914583,0,0,0,1,0,0,0,1,1,1,1,5,0.2,0.0554438976,0.013108,0.533730,0.0793211904
410011,0.1606011619,-0.083381164,0.0830400574,,,-1.424815068,,-1.444557105,-0.663835283,0.5113581348,-0.599837257,1,1,1,0,0,1,0,1,1,1,1,8,0.125,-0.432678315,0.013108,0.533730,-0.835227702
410012,0.909116643,0.6778506155,0.1357177702,0.391905911,,-2.020692504,1.2075582032,-0.55939055,1.1614206748,0.7444624792,-0.257980078,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.2389969165,0.013108,0.533730,0.4232272974
410013,,0.7111545058,0.5308006162,0.2899733314,,0.0648785204,,1.9485813553,0.1392773383,0.7444624792,0.7675914583,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.6495899506,0.013108,0.533730,1.1925170253
41005F,,-1.225228834,-0.711515444,,,-0.828937633,-0.145916815,-2.624779178,,,,0,1,1,0,0,1,1,1,0,0,0,5,0.2,-1.107275581,0.013108,0.533730,-2.099157441
420002,-0.455484657,0.3400540132,0.6361560417,-0.219689567,0.4875676993,-0.828937633,0.5308206939,1.0634148004,,,0.7675914583,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.25794365,0.013108,0.533730,0.4587260182
420004,0.2009058417,0.292477027,-0.149619841,-0.729352465,-0.831677459,-0.928250539,-0.48428557,-0.264335032,-1.320927428,-0.187954898,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.299415611,0.013108,0.533730,-0.58554585
420005,,0.0355613014,-0.922226295,-0.015824407,,0.5614430499,,-0.411862791,,,0.7675914583,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.0024470526,0.013108,0.533730,-0.019974036
420007,-0.708828358,-1.667694806,-0.355940883,-0.525487306,-0.951608837,0.7600688617,0.1924519392,0.9158870412,1.0154001981,-0.30450707,0.0838771007,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.140580193,0.013108,0.533730,-0.287950796
420009,,-0.492543246,-0.430567642,0.2899733314,,-1.524127974,-0.822654325,0.3257760046,,,-0.599837257,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.464854444,0.013108,0.533730,-0.895513101
420010,,-0.278446808,-0.948565151,-0.219689567,,-1.325502162,,-1.149501587,,,0.4257342795,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.582661833,0.013108,0.533730,-1.116237776
420011,,,1.0795267911,0.391905911,,,,0.1782482455,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.5498936492,0.013108,0.533730,1.005725399
420015,,-0.230869821,0.8819853681,0.1880407518,,-0.332373103,,0.3257760046,,,0.4257342795,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.2097155799,0.013108,0.533730,0.3683655983
420018,-0.242445636,-0.126200452,-0.988073436,-0.117756987,0.0078421871,-0.133747291,,1.3584703187,,,0.4257342795,1,1,1,1,1,1,0,1,0,0,1,8,0.125,0.0229778729,0.013108,0.533730,0.0184926393
420019,,,-1.879204744,-0.015824407,,,,0.0307204863,,,-0.599837257,0,0,1,1,0,0,0,1,0,0,1,4,0.25,-0.616036481,0.013108,0.533730,-1.17876873
420020,0.3275776923,-1.039678587,-0.206687363,0.391905911,,-0.133747291,,-0.411862791,-0.152763615,0.627910307,-0.257980078,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,-0.095036202,0.013108,0.533730,-0.202619284
420023,0.0108980657,0.0165305069,0.0874298668,1.1054339683,0.1277735651,1.5545721089,0.3616363166,0.0307204863,-2.124040049,1.6768798566,0.4257342795,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2975971792,0.013108,0.533730,0.5330211234
420026,0.586679205,1.1345896832,-0.408618595,-0.015824407,0.7274304554,2.0511366384,1.7151113352,-1.149501587,,,-1.625408793,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,0.3350659927,0.013108,0.533730,0.6032229314
420027,0.1433277278,0.1211998766,-0.553482306,2.532490083,0.4875676993,1.1573204853,,0.1782482455,-0.006743138,0.0451494461,0.4257342795,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.4530812399,0.013108,0.533730,0.8243370514
420030,,-0.901705327,-1.247072191,0.7996362295,,-0.233060197,-1.330207457,-1.149501587,,,-0.257980078,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.61712723,0.013108,0.533730,-1.180812364
420033,,-0.192808233,0.7371216579,2.1247597645,,0.5614430499,,1.2109425595,,,-0.599837257,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.6402702571,0.013108,0.533730,1.175055588
420036,,-0.896947629,-0.189128125,0.7996362295,,0.0648785204,,-0.55939055,,,0.4257342795,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.059202879,0.013108,0.533730,-0.135481742
420037,,-1.044436286,1.9926071462,-1.544813102,,0.6607559558,,0.1782482455,,,-0.599837257,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.059579216,0.013108,0.533730,-0.136186849
420038,,0.8967047521,0.012803107,-1.035150204,,-0.828937633,,-0.55939055,,,,0,1,1,1,0,1,0,1,0,0,0,5,0.2,-0.302794106,0.013108,0.533730,-0.591875818
420043,,-0.411662369,-0.351551073,0.1880407518,,0.3628172381,,1.2109425595,,,,0,1,1,1,0,1,0,1,0,0,0,5,0.2,0.1997174214,0.013108,0.533730,0.3496329848
420048,,0.2591731367,1.716049154,0.4938384906,,-0.034434386,0.1924519392,0.0307204863,-0.079753377,-0.187954898,0.4257342795,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.3128694251,0.013108,0.533730,0.5616353008
420049,0.0857496138,-0.135715849,-0.571041543,1.6150968664,,-0.034434386,0.0232675619,-2.182195901,0.7963694832,-1.35347662,0.4257342795,1,1,1,1,0,1,1,1,1,1,1,10,0.1,-0.133064649,0.013108,0.533730,-0.273869626
420051,0.4369761088,-1.096770971,-0.720295063,1.1054339683,-1.43133435,-0.828937633,0.3616363166,-0.55939055,-1.028886475,-0.537611415,1.4513058159,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.258897659,0.013108,0.533730,-0.509631155
420053,,0.1259575752,0.6888337545,-0.423554726,,,1.7151113352,1.2109425595,0.4313182916,-0.887267931,-0.257980078,0,1,1,1,0,0,1,1,1,1,1,8,0.125,0.3254200976,0.013108,0.533730,0.5851503208
420055,,-1.291836614,-0.895887439,-1.239015363,,0.0648785204,,0.6208315229,,,0.0838771007,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.442858712,0.013108,0.533730,-0.854301758
420065,,-0.844612944,0.0742604386,-0.321622146,,0.8593817676,,0.3257760046,3.059686871,1.7934320288,-0.599837257,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.5433080954,0.013108,0.533730,0.9933866635
420067,0.6672885645,0.7111545058,0.2279037676,2.4305575034,,-0.133747291,0.8691894486,-0.116807273,-0.298784092,-0.421059243,-0.599837257,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.3335858634,0.013108,0.533730,0.6004497518
420070,,0.4114194926,-1.510460755,1.0035013887,,0.6607559558,,0.0307204863,,,0.7675914583,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.2272546712,0.013108,0.533730,0.4012269517
420071,0.0915074252,-0.121442753,-0.215466982,,0.4875676993,1.3559462971,-1.330207457,0.4733037638,0.6503490066,-0.30450707,-1.283551615,1,1,1,0,1,1,1,1,1,1,1,10,0.1,-0.019650168,0.013108,0.533730,-0.061375531
420072,,0.6350313279,1.8521332454,-0.729352465,,,,0.0307204863,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,0.4471331487,0.013108,0.533730,0.8131926697
420073,-0.645492433,-0.330781493,-0.211077172,0.9015688091,-0.591814703,-2.120005409,-1.161023079,0.4733037638,0.2122875767,1.2106711679,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.135888319,0.013108,0.533730,-0.279160072
420078,-0.495789337,0.2972347256,-0.30326317,1.6150968664,-2.150922618,0.0648785204,,1.2109425595,0.6503490066,0.8610146514,0.0838771007,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.1833418306,0.013108,0.533730,0.3189515734
420079,-0.196383144,-0.820824451,0.539580235,1.1054339683,0.3676363213,0.8593817676,-2.683682475,-0.264335032,1.0154001981,0.9775668235,-0.257980078,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.0583449212,0.013108,0.533730,0.0847565666
420080,0.7882026038,-0.102411959,0.5308006162,-0.933217624,0.0078421871,-1.12687635,-0.315101193,-0.411862791,0.7963694832,0.3948059626,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.0360129449,0.013108,0.533730,0.0429152334
420082,1.9858273735,-0.506816342,0.7459012767,-0.933217624,-1.43133435,0.5614430499,-2.683682475,0.0307204863,,,-0.257980078,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.276570965,0.013108,0.533730,-0.542743974
420085,0.644257319,-0.316508397,-0.790532013,-2.258341159,0.7274304554,0.5614430499,0.5308206939,-0.854446069,,,-0.599837257,1,1,1,1,1,1,1,1,0,0,1,9,0.1111111111,-0.261745931,0.013108,0.533730,-0.514967695
420086,,0.6017274375,-0.413008405,0.391905911,,0.3628172381,1.0383738259,1.0634148004,,,1.1094486371,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.593525635,0.013108,0.533730,1.087474566
420087,1.6979368039,-0.85888604,0.3727674778,-1.035150204,0.1277735651,-0.034434386,-1.161023079,0.1782482455,-0.955876236,0.0451494461,-0.599837257,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,-0.20212106,0.013108,0.533730,-0.403254158
420089,,0.6873660127,0.7546808955,1.0035013887,,0.5614430499,-0.48428557,0.6208315229,,,0.7675914583,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.5587326797,0.013108,0.533730,1.0222862629
420091,0.0857496138,-0.454481657,-0.483245355,0.6977036498,0.3676363213,0.7600688617,,-1.444557105,-2.343070764,-0.654163587,0.4257342795,1,1,1,1,1,1,0,1,1,1,1,10,0.1,-0.304262574,0.013108,0.533730,-0.59462715
420098,-0.236687824,-0.61624341,0.8688159399,1.3092991276,,0.8593817676,-1.837760589,-0.55939055,0.6503490066,-0.071402726,0.0838771007,1,1,1,1,0,1,1,1,1,1,1,10,0.1,0.0450237843,0.013108,0.533730,0.0597979996
420101,,0.9537971356,1.3780338303,2.0228271849,,0.6607559558,,0.3257760046,0.7963694832,0.3948059626,0.4257342795,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.8697624796,0.013108,0.533730,1.60503368
420102,,,,0.5957710702,,,1.3767425806,0.9158870412,,,1.1094486371,0,0,0,1,0,0,1,1,0,0,1,4,0.25,0.9994623323,0.013108,0.533730,1.8480401514
420103,,-0.502058643,0.1532770078,0.391905911,,0.5614430499,,0.3257760046,,,1.1094486371,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.3399653279,0.013108,0.533730,0.6124023571
420104,,-1.282321217,0.7985789895,0.1880407518,,0.0648785204,-0.991838702,0.4733037638,,,-0.257980078,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,-0.143905425,0.013108,0.533730,-0.294180971
420105,0.9782103798,0.0545920959,-0.219856791,-1.544813102,,0.5614430499,-0.653469947,-0.116807273,,,0.4257342795,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.064370914,0.013108,0.533730,-0.145164604
420106,,0.2449000408,-0.382279739,,,0.1641914263,0.1924519392,0.7683592821,,,0.7675914583,0,1,1,0,0,1,1,1,0,0,1,6,0.1666666667,0.2925357346,0.013108,0.533730,0.5235379686
420107,,0.1640191642,-2.243558924,-0.627419885,,1.455259203,,-1.592084864,,,0.4257342795,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,-0.403008505,0.013108,0.533730,-0.779638155
420108,,,-0.900277248,,,,,0.0307204863,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.434778381,0.013108,0.533730,-0.839162398
420109,,-0.801793656,0.3815470966,1.1054339683,,-0.630311821,,1.2109425595,,,1.1094486371,0,1,1,1,0,1,0,1,0,0,1,6,0.1666666667,0.3958777974,0.013108,0.533730,0.7171603166
420110,,0.3400540132,-0.189128125,0.1880407518,,0.0648785204,0.3616363166,1.5059980778,,,0.0838771007,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.3364795222,0.013108,0.533730,0.6058713292
42011F,,-0.816066752,0.6185968041,,,-2.120005409,0.5308206939,1.3584703187,,,,0,1,1,0,0,1,1,1,0,0,0,5,0.2,-0.085636869,0.013108,0.533730,-0.185008634
42029F,-0.582156508,0.6397890265,0.6361560417,,,1.6538850148,-0.145916815,-0.55939055,,,,1,1,1,0,0,1,1,1,0,0,0,6,0.1666666667,0.2737277016,0.013108,0.533730,0.4882991179
421300,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
421301,,,-2.515727107,-0.219689567,,,,0.0307204863,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,-0.901565396,0.013108,0.533730,-1.713737527
421304,,,,-0.219689567,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,-0.219689567,0.013108,0.533730,-0.436170624
430005,,0.6350313279,1.4833892559,0.6977036498,,-0.133747291,0.7000050712,0.9158870412,-0.590825045,0.627910307,0.0838771007,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.491025713,0.013108,0.533730,0.8954300583
430008,,0.9728279301,2.1594199034,-0.015824407,,,0.7000050712,0.4733037638,0.4313182916,-0.537611415,0.0838771007,0,1,1,1,0,0,1,1,1,1,1,8,0.125,0.5334145298,0.013108,0.533730,0.9748500158
430012,,0.6540621223,0.7634605143,0.5957710702,,,0.1924519392,-0.411862791,,,-0.599837257,0,1,1,1,0,0,1,1,0,0,1,6,0.1666666667,0.1990075997,0.013108,0.533730,0.3483030583
430014,-0.334570618,1.3629592171,0.5834783289,,,0.1641914263,0.5308206939,1.2109425595,0.7963694832,-0.654163587,-0.599837257,1,1,1,0,0,1,1,1,1,1,1,9,0.1111111111,0.3400211386,0.013108,0.533730,0.6125069243
430015,,0.8919470535,-0.211077172,-1.646745681,,0.462130144,0.7000050712,0.9158870412,0.5773387682,-0.187954898,0.4257342795,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.2141405117,0.013108,0.533730,0.3766561789
430016,,-0.026288781,0.4693432846,0.391905911,,0.6607559558,-0.653469947,0.3257760046,-0.37179433,-0.770715759,0.4257342795,0,1,1,1,0,1,1,1,1,1,1,9,0.1111111111,0.0501385131,0.013108,0.533730,0.0693809881
430027,0.7191088671,0.4209348898,0.5527496632,1.4112317072,1.0872245896,-0.034434386,-1.499391834,0.1782482455,0.4313182916,-0.187954898,0.7675914583,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.3496933268,0.013108,0.533730,0.6306287978
43002F,,0.8871893549,1.0356286971,,,0.1641914263,,0.6208315229,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,0.6769602503,0.013108,0.533730,1.2437981934
430048,,-0.306992999,1.4482707807,2.0228271849,,,,0.4733037638,,,1.1094486371,0,1,1,1,0,0,0,1,0,0,1,5,0.2,0.9493714734,0.013108,0.533730,1.7541895987
43005F,,2.1241909968,1.584354872,,,0.5614430499,1.0383738259,1.5059980778,,,,0,1,1,0,0,1,1,1,0,0,0,5,0.2,1.3628721645,0.013108,0.533730,2.5289271312
430077,-0.161836276,1.5389940662,0.5088515692,-1.544813102,-0.351951947,0.462130144,0.8691894486,1.3584703187,-0.225773853,-1.003820104,1.1094486371,1,1,1,1,1,1,1,1,1,1,1,11,0.0909090909,0.2326262638,0.013108,0.533730,0.4112912019
430084,,,,,,,,-0.854446069,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.854446069,0.013108,0.533730,-1.625454455
430089,,,,-0.321622146,,,-2.176129343,0.9158870412,,,0.7675914583,0,0,0,1,0,0,1,1,0,0,1,4,0.25,-0.203568248,0.013108,0.533730,-0.405965617
430090,,,,-0.525487306,,,-0.145916815,-0.264335032,,,1.1094486371,0,0,0,1,0,0,1,1,0,0,1,4,0.25,0.043427371,0.013108,0.533730,0.0568069495
430091,,,,,,,2.0534800899,2.686220151,,,1.1094486371,0,0,0,0,0,0,1,1,0,0,1,3,0.3333333333,1.9497162927,0.013108,0.533730,3.6284420333
430093,,,,0.1880407518,,,,,,,0.7675914583,0,0,0,1,0,0,0,0,0,0,1,2,0.5,0.477816105,0.013108,0.533730,0.8706804525
430095,0.9839681912,0.8253392728,,,-0.232020569,,,2.2436368736,,,0.4257342795,1,1,0,0,1,0,0,1,0,0,1,5,0.2,0.8493316096,0.013108,0.533730,1.5667542717
430097,,1.2345013543,0.9434426997,1.4112317072,,0.2635043322,,-0.706918309,0.7963694832,0.0451494461,-0.599837257,0,1,1,1,0,1,0,1,1,1,1,8,0.125,0.423430432,0.013108,0.533730,0.7687831086
430098,,,1.1936618355,,,0.6607559558,,0.1782482455,,,,0,0,1,0,0,1,0,1,0,0,0,3,0.3333333333,0.6775553456,0.013108,0.533730,1.2449131677
431300,,,0.0523113916,,,,,0.6208315229,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.3365714573,0.013108,0.533730,0.6060435794
431301,,,1.8126249608,,,,,0.4733037638,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,1.1429643623,0.013108,0.533730,2.1169064703
431302,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
431305,,,,,,,,-0.116807273,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.116807273,0.013108,0.533730,-0.243409701
431306,,,0.4649534752,0.5957710702,,,,0.1782482455,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.4129909303,0.013108,0.533730,0.7492235915
431307,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431308,,,,0.2899733314,,,,0.3257760046,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.307874668,0.013108,0.533730,0.552277092
431309,,,,,,,,-0.411862791,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.411862791,0.013108,0.533730,-0.796227603
431310,,,1.4482707807,-0.219689567,,,,0.0307204863,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.4197672334,0.013108,0.533730,0.7619197163
431311,,,,-0.525487306,,,,0.3257760046,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,-0.09985565,0.013108,0.533730,-0.211649034
431312,,,,-0.321622146,,,,0.4733037638,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.0758408087,0.013108,0.533730,0.1175369731
431313,,,,,,,,0.4733037638,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.4733037638,0.013108,0.533730,0.8622261011
431314,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431315,,,,,,,,-0.116807273,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.116807273,0.013108,0.533730,-0.243409701
431316,,0.9300086425,,0.1880407518,,-0.133747291,,-0.116807273,,,,0,1,0,1,0,1,0,1,0,0,0,4,0.25,0.2168737075,0.013108,0.533730,0.3817771119
431317,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431318,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431319,,,-0.391059358,,,,,0.4733037638,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.041122203,0.013108,0.533730,0.052487972
431320,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
431321,,0.0355613014,1.8126249608,,,-1.226189256,,-0.264335032,,,,0,1,1,0,0,1,0,1,0,0,0,4,0.25,0.0894154935,0.013108,0.533730,0.142970589
431322,,,0.1971751018,,,,,-0.55939055,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.181107724,0.013108,0.533730,-0.363883437
431323,,,0.7327318485,,,,,-0.411862791,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.1604345287,0.013108,0.533730,0.2760323065
431324,,,,,,,,0.1782482455,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1782482455,0.013108,0.533730,0.3094081998
431325,,,-1.080259433,,,,,-0.55939055,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.819824992,0.013108,0.533730,-1.560588184
431326,,,,-0.321622146,,,,-0.116807273,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,-0.21921471,0.013108,0.533730,-0.435280928
431327,,,,0.2899733314,,,,0.3257760046,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.307874668,0.013108,0.533730,0.552277092
431328,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431329,,,0.7107828015,,,,,-0.411862791,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,0.1494600052,0.013108,0.533730,0.2554703692
431330,,0.8253392728,-0.057433843,,,,,0.6208315229,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.4629123174,0.013108,0.533730,0.8427566209
431331,,,,0.2899733314,,,,0.3257760046,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.307874668,0.013108,0.533730,0.552277092
431332,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
431333,,,,,,,,0.0307204863,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0307204863,0.013108,0.533730,0.0329992492
431334,,,0.5703089008,0.1880407518,,,,0.0307204863,,,,0,0,1,1,0,0,0,1,0,0,0,3,0.3333333333,0.2630233796,0.013108,0.533730,0.4682434319
431335,,,0.2015649112,-0.933217624,,0.5614430499,,0.1782482455,,,,0,0,1,1,0,1,0,1,0,0,0,4,0.25,0.0020096456,0.013108,0.533730,-0.020793565
431336,,,,-0.219689567,,,,0.1782482455,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,-0.020720661,0.013108,0.533730,-0.063381212
431337,,0.8871893549,0.8205280365,0.391905911,,,,0.3257760046,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,0.6063498267,0.013108,0.533730,1.1115020534
431338,,1.1108011901,-0.013535749,0.2899733314,,,,1.2109425595,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,0.6495453329,0.013108,0.533730,1.1924334293
431339,,0.4589964788,1.3955930679,,,,,0.3257760046,,,,0,1,1,0,0,0,0,1,0,0,0,3,0.3333333333,0.7267885171,0.013108,0.533730,1.3371567519
431340,,,,,,,,1.2109425595,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,1.2109425595,0.013108,0.533730,2.2442708542
431383,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0.013108,0.533730,
440001,,,-1.387546091,,,,,0.7683592821,,,,0,0,1,0,0,0,0,1,0,0,0,2,0.5,-0.309593405,0.013108,0.533730,-0.604615028
440002,-0.847015832,-0.354569986,-0.290093742,-0.729352465,0.9672932116,-0.530998915,,0.7683592821,0.5773387682,-0.187954898,1.1094486371,1,1,1,1,1,1,0,1,1,1,1,10,0.1,0.0482454062,0.013108,0.533730,0.0658340509
440003,0.9263900772,-0.454481657,1.1278146945,-0.321622146,,-0.729624727,,0.1782482455,,,-0.599837257,1,1,1,1,0,1,0,1,0,0,1,7,0.1428571429,0.0181267472,0.013108,0.533730,0.0094035392
440006,0.3333355037,-1.27280582,-0.729074682,1.0035013887,,-0.332373103,0.3616363166,-0.264335032,,,-0.257980078,1,1,1,1,0,1,1,1,0,0,1,8,0.125,-0.144761938,0.013108,0.533730,-0.295785741
440007,,,1.0707471723,-0.423554726,,-0.729624727,,-0.55939055,,,-0.599837257,0,0,1,1,0,1,0,1,0,0,1,5,0.2,-0.248332018,0.013108,0.533730,-0.489835302
440008,,,,0.1880407518,,,,-0.116807273,,,,0,0,0,1,0,0,0,1,0,0,0,2,0.5,0.0356167395,0.013108,0.533730,0.0421729003
440009,,0.1402306711,0.5834783289,2.3286249237,,0.8593817676,0.5308206939,0.6208315229,,,-0.257980078,0,1,1,1,0,1,1,1,0,0,1,7,0.1428571429,0.6864839757,0.013108,0.533730,1.2616419061
440010,,-0.839855245,0.6800541357,-0.423554726,,,,-0.55939055,,,,0,1,1,1,0,0,0,1,0,0,0,4,0.25,-0.285686596,0.013108,0.533730,-0.559823079
440011,0.3506089379,-0.411662369,0.276191671,1.0035013887,,0.7600688617,,-1.297029346,-0.152763615,0.7444624792,0.7675914583,1,1,1,1,0,1,0,1,1,1,1,9,0.1111111111,0.2267743852,0.013108,0.533730,0.4003270848
