PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,C1,C2,C3,C4,C5,C6,C7,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
031317,,,,,-0.108101308,,,0,0,0,0,1,0,0,1,1,-0.108101308,-0.073484,0.730255,-0.04740508
031318,,,0.4815349283,-1.245832099,-0.246283643,0.8246997078,,0,0,1,1,1,1,0,4,0.25,-0.046470276,-0.073484,0.730255,0.0369914905
031319,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
031320,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
040001,,,-0.710877794,-0.043023679,-1.351742318,,,0,0,1,1,1,0,0,3,0.3333333333,-0.701881264,-0.073484,0.730255,-0.860518057
040002,,,-0.313406887,0.0957619077,0.133717777,,,0,0,1,1,1,0,0,3,0.3333333333,-0.027975734,-0.073484,0.730255,0.0623176272
040004,-0.004265472,-0.563912102,-0.578387492,0.0495000455,-0.280829226,-0.723771713,-0.903996229,1,1,1,1,1,1,1,7,0.1428571429,-0.429380313,-0.073484,0.730255,-0.48735952
040007,-0.082609286,-0.323183238,-0.247161735,-0.320594853,0.0646266098,-1.150936242,-0.266052136,1,1,1,1,1,1,1,7,0.1428571429,-0.332272983,-0.073484,0.730255,-0.354382263
040010,-0.866047425,-1.406463126,-1.572064761,0.9284754289,-0.246283643,1.0382819727,0.6767160496,1,1,1,1,1,1,1,7,0.1428571429,-0.206769357,-0.073484,0.730255,-0.182519562
040011,,,-0.379652038,0.2345474946,0.3755368623,,,0,0,1,1,1,0,0,3,0.3333333333,0.076810773,-0.073484,0.730255,0.2058106296
040014,-1.17942268,,-1.572064761,0.0957619077,-0.246283643,-1.738287471,0.2128346593,1,0,1,1,1,1,1,6,0.1666666667,-0.737910331,-0.073484,0.730255,-0.909855698
040015,,,,-1.107046512,-2.146290741,,,0,0,0,1,1,0,0,2,0.5,-1.626668626,-0.073484,0.730255,-2.126907395
040016,-0.631015983,,0.0178188695,-0.783213476,0.4791736131,-1.257727375,0.6274125746,1,0,1,1,1,1,1,6,0.1666666667,-0.257925296,-0.073484,0.730255,-0.252571704
040017,,,-1.439574458,-0.135547404,-2.146290741,-0.083024918,,0,0,1,1,1,1,0,4,0.25,-0.95110938,-0.073484,0.730255,-1.201807138
040018,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
040019,,,,,-0.660830646,,,0,0,0,0,1,0,0,1,1,-0.660830646,-0.073484,0.730255,-0.804303983
040020,-2.432923701,-2.369378581,-1.307084156,-0.829475338,-0.937195315,-2.485825398,1.0968674012,1,1,1,1,1,1,1,7,0.1428571429,-1.323573584,-0.073484,0.730255,-1.711853789
040022,-1.257766494,,-3.360683844,-0.274332991,-0.419011561,-3.126572193,-1.385884106,1,0,1,1,1,1,1,6,0.1666666667,-1.637375198,-0.073484,0.730255,-2.141568807
040026,-1.022735052,0.8804610806,-1.903290517,-1.523403272,0.4446280295,0.9314908403,0.9455271694,1,1,1,1,1,1,1,7,0.1428571429,-0.178188817,-0.073484,0.730255,-0.143381818
040027,0.4657974106,-1.767556421,-2.035780819,-1.338355823,-2.388109826,-2.699407663,-0.333790824,1,1,1,1,1,1,1,7,0.1428571429,-1.442457709,-0.073484,0.730255,-1.874651849
040029,0.309109783,,-0.710877794,-0.228071128,-0.626285062,-0.937353977,-0.330361017,1,0,1,1,1,1,1,6,0.1666666667,-0.420639866,-0.073484,0.730255,-0.475390489
040036,-0.474328355,0.6397322168,-0.247161735,-2.356116793,-1.904471656,-2.165452001,-0.985025419,1,1,1,1,1,1,1,7,0.1428571429,-1.070403392,-0.073484,0.730255,-1.36516649
040039,0.0740783415,,-0.975858399,-0.921999063,0.0646266098,-0.350002749,,1,0,1,1,1,1,0,5,0.2,-0.421831052,-0.073484,0.730255,-0.47702168
040041,0.309109783,,-0.247161735,0.465856806,-0.384465977,-1.097540676,,1,0,1,1,1,1,0,5,0.2,-0.19084036,-0.073484,0.730255,-0.160706642
040050,,,,-0.366856715,-1.766289321,-0.029629352,,0,0,0,1,1,1,0,3,0.3333333333,-0.720925129,-0.073484,0.730255,-0.886596428
040051,,,1.5414573484,0.9747372911,0.0646266098,-0.296607183,,0,0,1,1,1,1,0,4,0.25,0.5710535166,-0.073484,0.730255,0.8826189064
040055,-0.004265472,0.2786389211,0.6802703821,-0.043023679,1.5500867047,0.0771617807,0.8100497948,1,1,1,1,1,1,1,7,0.1428571429,0.4784169189,-0.073484,0.730255,0.7557637995
040062,-1.101078866,-2.008285285,-1.439574458,-1.430879548,-0.453557144,0.8246997078,1.6640717258,1,1,1,1,1,1,1,7,0.1428571429,-0.563514838,-0.073484,0.730255,-0.671041239
040067,,,-0.975858399,-2.541164242,-1.66265257,,,0,0,1,1,1,0,0,3,0.3333333333,-1.726558404,-0.073484,0.730255,-2.263694894
040069,,,0.0840640208,1.0672610157,-0.868104147,,,0,0,1,1,1,0,0,3,0.3333333333,0.094406963,-0.073484,0.730255,0.2299065768
040071,-0.552672169,,-2.168271122,1.0209991534,0.0300810262,-1.845078603,-0.163586654,1,0,1,1,1,1,1,6,0.1666666667,-0.613088061,-0.073484,0.730255,-0.738926035
040072,,,0.0178188695,0.789689842,-1.489924652,,,0,0,1,1,1,0,0,3,0.3333333333,-0.22747198,-0.073484,0.730255,-0.21086941
040076,,,,,-0.349920393,,,0,0,0,0,1,0,0,1,1,-0.349920393,-0.073484,0.730255,-0.37854835
040078,-0.944391238,-0.684276534,-0.975858399,-1.430879548,-1.075377649,-1.150936242,-2.04140596,1,1,1,1,1,1,1,7,0.1428571429,-1.186160796,-0.073484,0.730255,-1.523682868
040084,0.1524221553,,-1.903290517,-0.274332991,0.0991721934,-2.218847567,-0.094561789,1,0,1,1,1,1,1,6,0.1666666667,-0.706573086,-0.073484,0.730255,-0.866942964
040088,-2.041204632,,1.0777412896,0.1882856323,-1.282651151,0.4509307443,,1,0,1,1,1,1,0,5,0.2,-0.321379623,-0.073484,0.730255,-0.339465066
04009F,,,0.0178188695,1.0672610157,0.5482647803,,,0,0,1,1,1,0,0,3,0.3333333333,0.5444482218,-0.073484,0.730255,0.8461860322
04010F,0.6224850383,,1.6077024996,1.8074508123,0.9973573671,,0.0014728059,1,0,1,1,1,0,1,5,0.2,1.0072937046,-0.073484,0.730255,1.4799993915
040114,-0.317640728,0.5193677849,-1.108348702,-0.274332991,0.5828103639,-1.791683037,-1.571093682,1,1,1,1,1,1,1,7,0.1428571429,-0.565845856,-0.073484,0.730255,-0.674233298
040118,-2.276236074,-2.610107444,0.1503091721,-0.043023679,0.8937206163,0.2373484794,-1.015464955,1,1,1,1,1,1,1,7,0.1428571429,-0.666207698,-0.073484,0.730255,-0.811667234
040119,-1.336110308,,0.2165543233,-0.8757372,0.4791736131,-0.937353977,-0.968733836,1,0,1,1,1,1,1,6,0.1666666667,-0.570367897,-0.073484,0.730255,-0.680425711
040132,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
040134,-0.1609531,-0.202818807,0.0840640208,-0.551904164,1.4464499539,0.2907440456,-0.251046731,1,1,1,1,1,1,1,7,0.1428571429,0.0935050312,-0.073484,0.730255,0.2286714855
040137,-0.239296914,,,0.465856806,1.1355397015,-0.563585014,-0.042685959,1,0,0,1,1,1,1,5,0.2,0.1511657242,-0.073484,0.730255,0.3076311359
040147,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
040153,,,,0.3733330814,1.0664485343,,,0,0,0,1,1,0,0,2,0.5,0.7198908079,-0.073484,0.730255,1.0864343633
040154,0.2307659691,,-0.777122945,0.3270712192,0.1682633606,0.9848864065,,1,0,1,1,1,1,0,5,0.2,0.186772802,-0.073484,0.730255,0.3563909109
040156,,,,0.3270712192,-0.79901298,,,0,0,0,1,1,0,0,2,0.5,-0.235970881,-0.073484,0.730255,-0.222507671
040161,0.2307659691,,0.2165543233,-1.662188859,0.6173559475,,,1,0,1,1,1,0,0,4,0.25,-0.149378155,-0.073484,0.730255,-0.103928948
040164,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041300,,,,0.1882856323,0.0300810262,,,0,0,0,1,1,0,0,2,0.5,0.1091833293,-0.073484,0.730255,0.2501411014
041302,,,,,-0.211738059,,,0,0,0,0,1,0,0,1,1,-0.211738059,-0.073484,0.730255,-0.189323624
041303,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041305,,,,,-0.764467397,,,0,0,0,0,1,0,0,1,1,-0.764467397,-0.073484,0.730255,-0.946222527
041306,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041307,,,0.3490446258,0.0957619077,-1.697198154,,,0,0,1,1,1,0,0,3,0.3333333333,-0.417463873,-0.073484,0.730255,-0.471041334
041308,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041309,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041310,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041311,,,,-1.245832099,-1.939017239,,,0,0,0,1,1,0,0,2,0.5,-1.592424669,-0.073484,0.730255,-2.080014256
041312,,,,-0.181809266,-0.384465977,,,0,0,0,1,1,0,0,2,0.5,-0.283137621,-0.073484,0.730255,-0.287097068
041313,,,,,0.5828103639,,,0,0,0,0,1,0,0,1,1,0.5828103639,-0.073484,0.730255,0.898718549
041317,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041318,,,,0.5583805306,0.9628117835,,,0,0,0,1,1,0,0,2,0.5,0.760596157,-0.073484,0.730255,1.1421756313
041320,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041321,,,,,-0.557193895,,,0,0,0,0,1,0,0,1,1,-0.557193895,-0.073484,0.730255,-0.662385439
041322,,,,-0.505642302,-1.697198154,,,0,0,0,1,1,0,0,2,0.5,-1.101420228,-0.073484,0.730255,-1.40764046
041323,,,0.2827994746,-0.45938044,-1.351742318,,,0,0,1,1,1,0,0,3,0.3333333333,-0.509441094,-0.073484,0.730255,-0.596993501
041324,,,,,-0.142646892,,,0,0,0,0,1,0,0,1,1,-0.142646892,-0.073484,0.730255,-0.094711261
041326,,,,,-1.386287901,,,0,0,0,0,1,0,0,1,1,-1.386287901,-0.073484,0.730255,-1.797733794
041327,,,,,0.0991721934,,,0,0,0,0,1,0,0,1,1,0.0991721934,-0.073484,0.730255,0.2364320087
041328,,,,,-2.42265541,,,0,0,0,0,1,0,0,1,1,-2.42265541,-0.073484,0.730255,-3.216919237
041329,,,,,0.9628117835,,,0,0,0,0,1,0,0,1,1,0.9628117835,-0.073484,0.730255,1.419086545
041330,,,1.0114961383,-1.107046512,-0.695376229,,,0,0,1,1,1,0,0,3,0.3333333333,-0.263642201,-0.073484,0.730255,-0.260400344
041331,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
041332,,,,,-0.31537481,,,0,0,0,0,1,0,0,1,1,-0.31537481,-0.073484,0.730255,-0.331242169
050002,-0.866047425,,-1.373329307,0.2808093569,-0.902649731,0.130557347,,1,0,1,1,1,1,0,5,0.2,-0.546131952,-0.073484,0.730255,-0.647237387
050006,0.309109783,0.2786389211,1.4752121971,0.6509042552,-0.073555725,-0.830562845,0.9318079416,1,1,1,1,1,1,1,7,0.1428571429,0.3916506469,-0.073484,0.730255,0.6369474248
050007,0.9358602936,0.6397322168,0.6802703821,1.0209991534,0.4100824459,1.6790287674,0.9129440034,1,1,1,1,1,1,1,7,0.1428571429,0.8969881804,-0.073484,0.730255,1.3289487332
050008,,,,-0.274332991,-0.211738059,0.6645130092,,0,0,0,1,1,1,0,3,0.3333333333,0.0594806532,-0.073484,0.730255,0.1820790348
050009,-0.552672169,0.8804610806,0.0840640208,-0.598166027,-0.868104147,0.2907440456,-0.993599936,1,1,1,1,1,1,1,7,0.1428571429,-0.251039019,-0.073484,0.730255,-0.243141744
050013,1.2492355489,0.2786389211,0.4815349283,-0.228071128,0.2719001114,-0.083024918,0.3333066285,1,1,1,1,1,1,1,7,0.1428571429,0.3290742989,-0.073484,0.730255,0.5512563533
050014,,,1.2102315921,-0.089285541,0.7900838655,-0.083024918,,0,0,1,1,1,1,0,4,0.25,0.4570012496,-0.073484,0.730255,0.7264375172
050017,-0.082609286,0.6397322168,-1.174593853,-0.228071128,-0.937195315,0.2373484794,0.5262332695,1,1,1,1,1,1,1,7,0.1428571429,-0.145593659,-0.073484,0.730255,-0.098746519
050022,0.9358602936,0.7600966487,0.7465155333,1.6224033631,0.8246294491,1.2518642376,2.1270956644,1,1,1,1,1,1,1,7,0.1428571429,1.1812093128,-0.073484,0.730255,1.7181567031
050024,0.2307659691,,-0.048426282,1.437355914,0.0991721934,-0.136420484,,1,0,1,1,1,1,0,5,0.2,0.3164894621,-0.073484,0.730255,0.5340228749
050025,1.9543298734,0.8804610806,1.2764767434,1.76118895,2.2755439604,2.1595888634,3.1989103368,1,1,1,1,1,1,1,7,0.1428571429,1.9294999726,-0.073484,0.730255,2.7428542197
050026,-1.022735052,-1.04536983,-0.445897189,0.8359517043,-0.004464557,1.6256332012,-1.829615381,1,1,1,1,1,1,1,7,0.1428571429,-0.269499586,-0.073484,0.730255,-0.268421356
050028,,,-0.114671433,-0.181809266,1.3773587867,,,0,0,1,1,1,0,0,3,0.3333333333,0.3602926959,-0.073484,0.730255,0.5940063376
050030,-0.239296914,,2.3363991634,1.3448321894,1.4119043703,0.1839529132,0.6994385206,1,0,1,1,1,1,1,6,0.1666666667,0.9562050405,-0.073484,0.730255,1.4100393745
050036,-1.727829377,,-0.644632643,-0.968260925,-0.660830646,-2.325638699,-0.600029588,1,0,1,1,1,1,1,6,0.1666666667,-1.15453698,-0.073484,0.730255,-1.480377709
050038,0.309109783,-0.684276534,0.2165543233,1.7149270877,0.7209926983,1.5188420687,0.3907558949,1,1,1,1,1,1,1,7,0.1428571429,0.5981293317,-0.073484,0.730255,0.9196961038
050039,-0.709359797,-0.082454375,1.8726831046,0.3270712192,0.1682633606,-0.61698058,-0.979880708,1,1,1,1,1,1,1,7,0.1428571429,-0.002951111,-0.073484,0.730255,0.0965859545
050040,,,,1.4836177763,0.306445695,,,0,0,0,1,1,0,0,2,0.5,0.8950317357,-0.073484,0.730255,1.3262696084
050042,,,-1.572064761,-0.181809266,0.0991721934,0.1839529132,,0,0,1,1,1,1,0,4,0.25,-0.36768723,-0.073484,0.730255,-0.402877978
050043,1.6409546181,1.1211899444,0.7465155333,1.0209991534,0.5137191967,1.1450731052,2.1288105678,1,1,1,1,1,1,1,7,0.1428571429,1.1881803027,-0.073484,0.730255,1.7277026675
050045,-0.474328355,,0.0178188695,-1.060784649,-1.904471656,-0.296607183,,1,0,1,1,1,1,0,5,0.2,-0.743674595,-0.073484,0.730255,-0.91774919
050047,1.4842669904,0.8804610806,0.0178188695,1.2523084649,0.2719001114,-0.61698058,-0.843545882,1,1,1,1,1,1,1,7,0.1428571429,0.3494612935,-0.073484,0.730255,0.5791739847
050054,,,-1.505819609,-0.921999063,-0.557193895,,,0,0,1,1,1,0,0,3,0.3333333333,-0.995004189,-0.073484,0.730255,-1.261916002
050055,,,0.2827994746,1.3448321894,1.4464499539,-0.083024918,,0,0,1,1,1,1,0,4,0.25,0.747764175,-0.073484,0.730255,1.124603716
050056,0.2307659691,,-1.373329307,0.14202377,-1.731743737,0.7713041416,-1.239688585,1,0,1,1,1,1,1,6,0.1666666667,-0.533444625,-0.073484,0.730255,-0.62986356
050057,-2.511267515,-0.082454375,0.2827994746,-0.921999063,-0.695376229,-0.670376146,-1.339152986,1,1,1,1,1,1,1,7,0.1428571429,-0.848260977,-0.073484,0.730255,-1.060968145
050058,0.309109783,0.1582744892,1.4752121971,1.5761415008,1.0664485343,1.1984686714,-0.48984704,1,1,1,1,1,1,1,7,0.1428571429,0.7562583051,-0.073484,0.730255,1.1362354448
050060,-0.1609531,0.8804610806,0.2165543233,0.0032381832,-0.833558564,0.4509307443,-1.652980323,1,1,1,1,1,1,1,7,0.1428571429,-0.156615379,-0.073484,0.730255,-0.11383949
050063,1.5626108043,,1.4089670459,1.5298796386,0.8937206163,0.7179085754,1.5431710308,1,0,1,1,1,1,1,6,0.1666666667,1.2760429519,-0.073484,0.730255,1.848020404
050067,,,,-0.181809266,-0.384465977,,,0,0,0,1,1,0,0,2,0.5,-0.283137621,-0.073484,0.730255,-0.287097068
050069,0.4657974106,0.8804610806,-0.51214234,0.9284754289,1.1355397015,0.9314908403,0.6209816866,1,1,1,1,1,1,1,7,0.1428571429,0.635800544,-0.073484,0.730255,0.9712824722
050070,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050071,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050072,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050073,,,,-1.107046512,-0.039010141,,,0,0,0,1,1,0,0,2,0.5,-0.573028326,-0.073484,0.730255,-0.684068861
050075,0.8575164798,,0.0178188695,-0.089285541,0.0991721934,-0.883958411,,1,0,1,1,1,1,0,5,0.2,0.000252718,-0.073484,0.730255,0.1009732275
050076,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050077,-0.474328355,-0.684276534,1.4089670459,1.437355914,0.9282661999,-2.112056434,0.0756423812,1,1,1,1,1,1,1,7,0.1428571429,0.0827957453,-0.073484,0.730255,0.214006357
050078,,,-0.51214234,0.4195949437,0.2719001114,0.3441396118,,0,0,1,1,1,1,0,4,0.25,0.1308730816,-0.073484,0.730255,0.2798427088
050082,1.7976422458,-0.804640966,1.5414573484,1.113522878,-0.177192475,0.0237662145,1.198904158,1,1,1,1,1,1,1,7,0.1428571429,0.6704942005,-0.073484,0.730255,1.0187914224
050084,-1.492797935,0.0379100573,1.2102315921,0.4195949437,-0.453557144,0.4509307443,1.5461721119,1,1,1,1,1,1,1,7,0.1428571429,0.2454977671,-0.073484,0.730255,0.4368079589
050089,,,,0.1882856323,0.4791736131,,,0,0,0,1,1,0,0,2,0.5,0.3337296227,-0.073484,0.730255,0.5576312809
050090,,,,-0.644427889,-0.349920393,-1.738287471,,0,0,0,1,1,1,0,3,0.3333333333,-0.910878584,-0.073484,0.730255,-1.146715716
050091,,,,0.7434279797,1.1009941179,,,0,0,0,1,1,0,0,2,0.5,0.9222110488,-0.073484,0.730255,1.3634885344
050093,-1.336110308,-0.925005398,0.4152897771,0.14202377,-0.349920393,0.2907440456,-1.207105419,1,1,1,1,1,1,1,7,0.1428571429,-0.424297704,-0.073484,0.730255,-0.480399474
050099,1.8759860596,0.8804610806,-0.975858399,0.7434279797,0.4791736131,0.130557347,-0.609890283,1,1,1,1,1,1,1,7,0.1428571429,0.3605510568,-0.073484,0.730255,0.5943601329
050100,0.1524221553,0.6397322168,-0.379652038,0.9284754289,-0.280829226,0.7179085754,-0.408389125,1,1,1,1,1,1,1,7,0.1428571429,0.1956668553,-0.073484,0.730255,0.3685702883
050101,-1.022735052,,0.8127606846,0.0032381832,0.2028089442,0.2373484794,0.9656772853,1,0,1,1,1,1,1,6,0.1666666667,0.1998497541,-0.073484,0.730255,0.3742982844
050102,,,-0.843368097,0.1882856323,-1.040832065,,,0,0,1,1,1,0,0,3,0.3333333333,-0.565304843,-0.073484,0.730255,-0.673492444
050103,-0.004265472,,,1.5298796386,0.4791736131,1.5188420687,0.1806802191,1,0,0,1,1,1,1,5,0.2,0.7408620134,-0.073484,0.730255,1.115152004
050104,0.4657974106,,,1.2985703271,0.4446280295,-0.350002749,-0.945153913,1,0,0,1,1,1,1,5,0.2,0.1827678211,-0.073484,0.730255,0.3509065527
050107,-2.981330398,-1.165734262,-1.903290517,-0.181809266,0.5828103639,-0.883958411,-1.171521172,1,1,1,1,1,1,1,7,0.1428571429,-1.100690523,-0.073484,0.730255,-1.406641214
050108,1.1708917351,1.0008255125,-0.777122945,-0.181809266,0.0646266098,0.130557347,0.4246252386,1,1,1,1,1,1,1,7,0.1428571429,0.2617991759,-0.073484,0.730255,0.459130853
050110,,,-0.247161735,-3.373877764,-0.937195315,-3.179967759,,0,0,1,1,1,1,0,4,0.25,-1.934550643,-0.073484,0.730255,-2.54851621
050112,0.309109783,,1.1439864408,1.76118895,1.8955425408,1.0382819727,0.8301999107,1,0,1,1,1,1,1,6,0.1666666667,1.1630515997,-0.073484,0.730255,1.6932918149
050113,,,,-1.292093961,,,,0,0,0,1,0,0,0,1,1,-1.292093961,-0.073484,0.730255,-1.668746086
050115,-2.432923701,-0.44354767,-1.240839004,0.0495000455,0.5137191967,0.5043263105,-1.07934511,1,1,1,1,1,1,1,7,0.1428571429,-0.589872848,-0.073484,0.730255,-0.707135485
050116,0.7008288521,0.8804610806,0.4152897771,1.6224033631,1.3082676195,0.2907440456,1.578326552,1,1,1,1,1,1,1,7,0.1428571429,0.9709030414,-0.073484,0.730255,1.4301665869
050118,,,0.6140252308,0.6971661174,-0.039010141,-0.029629352,,0,0,1,1,1,1,0,4,0.25,0.3106379639,-0.073484,0.730255,0.5260099248
050121,-1.806173191,,-0.909613248,-0.8757372,-0.937195315,-2.646012097,-0.540007967,1,0,1,1,1,1,1,6,0.1666666667,-1.285789836,-0.073484,0.730255,-1.660113316
050122,-1.414454121,-3.091565172,,-0.736951613,-0.557193895,-0.029629352,-0.528861094,1,1,0,1,1,1,1,6,0.1666666667,-1.059775875,-0.073484,0.730255,-1.350613335
050124,0.7791726659,,0.7465155333,1.437355914,0.8591750327,1.35865537,,1,0,1,1,1,1,0,5,0.2,1.0361749032,-0.073484,0.730255,1.5195488528
050125,-0.1609531,,0.2165543233,1.2060466026,-0.453557144,0.8246997078,0.5909708758,1,0,1,1,1,1,1,6,0.1666666667,0.3706268775,-0.073484,0.730255,0.6081578041
050126,0.6224850383,,-0.247161735,1.9462363991,0.6864471147,-0.403398315,0.8696426906,1,0,1,1,1,1,1,6,0.1666666667,0.5790418653,-0.073484,0.730255,0.8935580261
050127,,,0.2827994746,-1.800974446,-0.039010141,0.7713041416,,0,0,1,1,1,1,0,4,0.25,-0.196470243,-0.073484,0.730255,-0.168416116
050128,0.0740783415,,-1.837045366,1.0209991534,-0.177192475,-0.18981605,-0.651905418,1,0,1,1,1,1,1,6,0.1666666667,-0.293480302,-0.073484,0.730255,-0.301260173
050129,-1.022735052,-0.44354767,-0.909613248,0.7434279797,-0.591739479,0.7179085754,0.5982592155,1,1,1,1,1,1,1,7,0.1428571429,-0.129719954,-0.073484,0.730255,-0.077009315
050131,,,,-0.181809266,0.0300810262,0.8780952741,,0,0,0,1,1,1,0,3,0.3333333333,0.2421223448,-0.073484,0.730255,0.4321857084
050132,-0.631015983,,0.4152897771,1.6686652254,1.3428132031,1.3052598038,,1,0,1,1,1,1,0,5,0.2,0.8202024053,-0.073484,0.730255,1.2237994947
050133,-0.552672169,-3.934116195,0.8127606846,1.2060466026,-0.488102728,-1.097540676,-1.577095844,1,1,1,1,1,1,1,7,0.1428571429,-0.804388618,-0.073484,0.730255,-1.000890023
050135,1.7976422458,,1.9389282559,2.2700694351,3.2428203012,0.3975351781,-0.443973372,1,0,1,1,1,1,1,6,0.1666666667,1.5338370073,-0.073484,0.730255,2.2010395484
050136,0.6224850383,,0.8127606846,0.6046423929,1.0319029507,0.7713041416,,1,0,1,1,1,1,0,5,0.2,0.7686190416,-0.073484,0.730255,1.1531620439
050137,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050138,,,,,,0.2373484794,,0,0,0,0,0,1,0,1,1,0.2373484794,-0.073484,0.730255,0.4256484519
050139,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050140,,,,0.6509042552,-1.1790144,-0.18981605,,0,0,0,1,1,1,0,3,0.3333333333,-0.239308732,-0.073484,0.730255,-0.227078472
050145,0.9358602936,-0.082454375,0.6140252308,1.8537126745,0.3755368623,0.5043263105,0.5408099491,1,1,1,1,1,1,1,7,0.1428571429,0.6774024209,-0.073484,0.730255,1.0282514313
050149,,,-0.114671433,0.8822135666,0.7900838655,0.3975351781,,0,0,1,1,1,1,0,4,0.25,0.4887902943,-0.073484,0.730255,0.7699689374
050150,-0.239296914,,-0.379652038,0.0495000455,0.7555382819,0.1839529132,,1,0,1,1,1,1,0,5,0.2,0.0740084577,-0.073484,0.730255,0.2019731829
050152,,,0.6140252308,-0.690689751,1.0664485343,0.2373484794,,0,0,1,1,1,1,0,4,0.25,0.3067831234,-0.073484,0.730255,0.5207311665
050158,,,,0.6046423929,1.6882690391,,,0,0,0,1,1,0,0,2,0.5,1.146455716,-0.073484,0.730255,1.6705656716
050159,,,0.2165543233,0.2345474946,0.1682633606,0.1839529132,,0,0,1,1,1,1,0,4,0.25,0.2008295229,-0.073484,0.730255,0.3756399645
050167,,,-0.777122945,-0.736951613,0.3755368623,-0.510189448,-0.196598546,0,0,1,1,1,1,1,5,0.2,-0.369065138,-0.073484,0.730255,-0.404764864
050168,0.6224850383,0.6397322168,-1.638309912,-0.089285541,-0.31537481,1.2518642376,1.6456365135,1,1,1,1,1,1,1,7,0.1428571429,0.3023925347,-0.073484,0.730255,0.5147187631
050169,-0.1609531,-0.202818807,1.3427218946,0.7434279797,0.7555382819,-1.631496338,0.7050119569,1,1,1,1,1,1,1,7,0.1428571429,0.221633124,-0.073484,0.730255,0.4041280902
050174,-1.571141749,0.399003353,1.0114961383,0.7434279797,0.5137191967,0.0771617807,-0.463266036,1,1,1,1,1,1,1,7,0.1428571429,0.101485809,-0.073484,0.730255,0.2396002377
050179,-0.082609286,,0.0840640208,0.5121186683,-0.764467397,-0.136420484,0.2046888678,1,0,1,1,1,1,1,6,0.1666666667,-0.030437602,-0.073484,0.730255,0.0589463841
050180,-0.709359797,,1.4752121971,1.5298796386,0.8591750327,-1.791683037,-0.320071596,1,0,1,1,1,1,1,6,0.1666666667,0.1738587398,-0.073484,0.730255,0.3387065962
050191,0.9358602936,,1.1439864408,0.8822135666,0.4100824459,0.3441396118,-0.374091055,1,0,1,1,1,1,1,6,0.1666666667,0.5570318839,-0.073484,0.730255,0.8634179021
050192,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
050194,,,0.0840640208,0.3270712192,-0.522648311,0.0237662145,,0,0,1,1,1,1,0,4,0.25,-0.021936714,-0.073484,0.730255,0.0705873663
050195,-0.082609286,-0.082454375,-0.247161735,0.2808093569,-0.868104147,1.2518642376,-1.960376771,1,1,1,1,1,1,1,7,0.1428571429,-0.244004674,-0.073484,0.730255,-0.233509022
050197,0.6224850383,0.1582744892,,1.0209991534,1.1355397015,-0.029629352,2.6544284832,1,1,0,1,1,1,1,6,0.1666666667,0.9270162523,-0.073484,0.730255,1.3700687049
050204,-1.806173191,,-0.114671433,0.14202377,-1.144468816,0.1839529132,1.3455284052,1,0,1,1,1,1,1,6,0.1666666667,-0.232301392,-0.073484,0.730255,-0.217482731
050211,,,0.4815349283,-0.274332991,0.5137191967,1.35865537,,0,0,1,1,1,1,0,4,0.25,0.5198941261,-0.073484,0.730255,0.8125620379
050222,0.1524221553,0.0379100573,1.2102315921,0.4195949437,1.2046308687,1.0916775389,-0.380093218,1,1,1,1,1,1,1,7,0.1428571429,0.5337677055,-0.073484,0.730255,0.8315603003
050224,0.2307659691,0.8804610806,1.3427218946,-0.274332991,0.4791736131,2.1061932971,0.5352365128,1,1,1,1,1,1,1,7,0.1428571429,0.7571741967,-0.073484,0.730255,1.1374896524
050226,1.0142041074,,0.1503091721,1.5298796386,1.6537234555,-0.830562845,0.5609600649,1,0,1,1,1,1,1,6,0.1666666667,0.6797522656,-0.073484,0.730255,1.0314692718
