PROVIDER_ID,IMM_3_DEN,EDAC_30_AMI_DEN,READM_30_HOSP_WIDE_DEN,EDAC_30_HF_DEN,OP_18B_DEN,OP_23_DEN,MORT_30_COPD_DEN,HAI_3_DEN_VOL,HAI_5_DEN_PRED,OP_13_DEN,HAI_5_DEN_VOL,HAI_1_DEN_VOL,READM_30_HIP_KNEE_DEN,H_NUMB_COMP,HAI_6_DEN_VOL,MORT_30_HF_DEN,PC_01_DEN,SAFE_USE_OF_OPIOIDS_DEN,READM_30_COPD_DEN,OP_10_DEN,COMP_HIP_KNEE_DEN,HAI_2_DEN_PRED,OP_29_DEN,OP_22_DEN,MORT_30_AMI_DEN,MORT_30_PN_DEN,OP_36_DEN,MORT_30_CABG_DEN,HAI_1_DEN_PRED,HAI_6_DEN_PRED,H_RESP_RATE_P,HCP_COVID_19_DEN,READM_30_CABG_DEN,PSI_90_SAFETY_DEN,HAI_3_DEN_PRED,OP_8_DEN,MORT_30_STK_DEN,PSI_4_SURG_COMP_DEN,HAI_2_DEN_VOL,OP_32_DEN,OP_35_ED_DEN,OP_35_ADM_DEN,SEP_1_DEN,EDAC_30_PN_DEN,HAI_4_DEN_VOL,HAI_4_DEN_PRED,Total_m_cnt,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1
050226,1726,,767,111,344,,32,,1.698,,30196,2813,,574,28529,94,19,442,34,186,,2.454,37,21669,40,258,64,,2.242,12.901,16,1413,,,,,29,29,2694,63,,,116,276,,,34,1.0142041074,,0.1503091721,1.5298796386,1.6537234555,-0.830562845,0.5609600649,,0.3716108573,0.3310998253,,,-0.701566861,-0.402755711,-0.328414353,,-1.762848778,-1.405105329,0.1880407518,,0.7600688617,,0.4733037638,,,0.7675914583,-1.154063558,-1.44305488,-0.231670805,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.488715575,-0.520059035,0.4992953735,0.546679334,,0.1910137612,0.5977453531,,0.0485747107,,0.5516815849,-0.539064643,1.044198059
050228,5791,,1447,248,319,,87,153,7.79,,95669,10219,54,1260,90086,207,35,3514,117,1128,50,21.536,116,59780,48,166,80,,11.388,44.556,12,5587,,,5.008,61,205,81,13013,863,130,130,134,180,,,40,-0.474328355,,1.4752121971,1.437355914,1.5500867047,0.9314908403,-2.653197775,0.3920868393,0.6202740132,-0.801982604,-0.720571049,,0.7785831593,0.1982571204,-0.436268239,,-1.153863354,-1.874814935,-1.442880522,,-1.524127974,-1.161023079,-2.182195901,-1.101896713,-0.887267931,-0.599837257,-1.154063558,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-1.00956652,0.7193713829,-0.488715575,0.089748479,0.8265480434,0.0166926225,,-2.633072992,-2.007116468,,0.4063494887,-3.900545979,0.5516815849,-0.355378971,-2.165701306
050230,774,,705,75,370,,25,,,,,1625,,356,13816,72,,459,27,127,,1.497,14,23482,,263,,,1.165,9.96,19,560,,,,,29,,2241,40,,,85,272,,,29,,,0.2827994746,0.0495000455,0.9282661999,1.0916775389,,,-1.355443084,1.0287769037,,,,0.0992396808,0.80405145,,-0.016773383,-1.295360094,0.391905911,,-0.729624727,,-0.116807273,,,,-2.064653791,-2.449962577,-0.231670805,-1.277016409,-2.293580553,-1.980938182,-1.644086271,-0.997767611,-0.520059035,0.3902111501,1.0554665771,,0.4528496191,0.5977453531,,0.6210143556,,,0.1956780474,0.4497722506
050231,5532,109,1712,325,413,11,50,181,6.516,,102868,9933,56,1657,82694,280,124,5074,52,797,53,15.551,212,96323,102,136,200,34,12.138,59.875,12,5089,30,,5.485,,252,57,8485,215,65,65,305,142,,,43,0.7008288521,-0.925005398,-1.439574458,0.7434279797,0.5137191967,-0.883958411,-1.337866809,0.5454079659,-0.029239585,0.1476810356,-0.802158594,,0.4523394524,-0.552433236,1.8825903101,1.5539915191,1.0108895191,-1.137326956,-0.423554726,0.4875676993,-0.034434386,-0.822654325,-0.264335032,-2.270060526,-0.421059243,1.1094486371,-0.243473324,-1.44305488,-0.231670805,-0.254180641,-1.3029158,-1.00956652,-0.226011679,-0.997767611,3.1487016202,-0.26429419,0.2498867756,,-1.043355283,0.5977453531,1.0556197649,-0.523864934,,0.5516815849,0.7467350655,-0.025768396
050232,1231,309,1767,379,363,15,61,58,,379,,2047,178,839,21171,346,69,1246,64,1145,158,1.368,19,26424,274,206,539,72,1.494,11.517,27,1221,70,,1.412,100,79,68,1921,755,,,63,213,,,42,0.7791726659,-0.323183238,0.9452509871,-0.366856715,-0.660830646,-1.257727375,1.293652575,1.4653347253,0.9776423739,-0.224299127,-0.744646062,,,0.8245999941,1.6668825381,0.9033588317,0.116442178,0.9039344151,1.5131642868,-0.232020569,0.0648785204,1.7151113352,2.2436368736,,,0.4257342795,0.6671169089,0.5707605124,0.70891858,-0.254180641,0.6784137042,-0.038194859,0.2466798521,-0.997767611,0.5954425153,0.1175005918,0.7162750817,0.3157960191,-0.313955393,0.5977453531,0.480419093,0.6210143556,0.490735403,0.3463329351,-0.171693298,1.2225258016
050234,1564,,557,48,352,,,,,,,,75,394,11056,42,,647,,426,64,1.031,67,26529,,97,215,,,3.977,20,1779,,,,,45,,1391,131,,,187,99,,,29,,,,0.0957619077,1.3082676195,0.8246997078,,0.6987290924,,1.0287769037,,,,-0.133336166,-0.867683783,,0.3067501229,0.0435317728,0.2899733314,,,0.7000050712,1.0634148004,,,0.0838771007,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,0.149241895,0.0629584801,0.9706687033,,0.6024701093,1.03188899,,0.1916846219,,,0.9304207382,1.1630832207
050235,3087,239,3673,608,538,14,185,150,4.003,,82397,8602,29,321,75142,475,238,3692,218,866,26,6.96,44,67285,236,539,487,27,7.531,41.051,15,3356,27,,3.75,,356,87,8017,308,174,174,148,599,246,1.855,44,-0.004265472,-0.202818807,1.0114961383,0.8359517043,1.1355397015,1.1984686714,0.3564578254,-0.9878033,0.616197568,-0.448858579,1.149255,1.1084136071,0.7898329423,0.2949718288,0.1030011909,-0.248203447,-2.186283955,-2.076746167,1.4112317072,-0.471883325,-1.62344088,0.3616363166,-3.805001252,-2.051029811,1.3272233401,1.1094486371,-0.243473324,-1.44305488,-0.231670805,-0.254180641,-1.3029158,-1.00956652,-0.226011679,-0.488715575,-0.088731769,0.0084163685,1.0130676402,,-0.781519425,-0.270541921,-0.35623643,0.4779044444,,0.1409842852,0.1956780474,1.4008535441
050236,1651,95,1679,275,403,,96,52,1.29,113,33107,2769,64,442,32234,227,29,1737,117,533,63,1.933,58,43451,96,368,131,,1.947,13.172,21,1661,,,1.409,,120,34,2783,218,,,171,402,,,39,0.7008288521,,-0.180916584,0.9747372911,1.5846322883,0.0771617807,-0.459836229,-2.061051186,-0.417860692,0.1425384527,1.149255,,-1.299412472,0.1498997662,-1.245172384,0.4197026746,-1.486902258,-1.721171606,-0.321622146,,0.5614430499,-3.360419985,-1.592084864,,,-1.283551615,-0.243473324,-1.44305488,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-0.226011679,0.0203364607,-0.455607835,0.8810901551,1.2250623248,-1.080935161,0.2097163225,0.5977453531,,-0.094535201,,0.5516815849,-0.539064643,1.2819683824
050238,2453,116,2345,430,370,,66,140,5.767,,61065,8844,195,496,58522,375,161,625,74,565,177,10.003,108,46929,134,541,296,,6.943,43.518,18,2470,,,3.375,,253,79,11862,201,,,177,545,,,38,-0.317640728,,0.8790058358,0.5583805306,0.4791736131,1.0916775389,0.4576371305,-0.374518794,-0.979051312,-0.342578533,-0.039783167,,0.355912741,-0.985346692,-0.382341296,0.4312182974,0.0498343973,-1.053920577,0.2899733314,,0.7600688617,-0.48428557,0.7683592821,,,0.0838771007,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.997767611,-0.510143466,0.6083795968,0.9706687033,,-2.389939695,-0.270541921,,0.3347945331,,0.3463329351,0.3793637201,-1.69016066
050239,3483,302,4168,840,387,,116,148,5.733,458,97889,7371,117,494,93455,695,26,3499,137,919,104,11.644,63,51601,264,1022,341,60,7.619,56.598,13,3072,60,,4.025,68,308,174,9126,109,,,105,1134,,,42,1.5626108043,0.8804610806,1.4089670459,1.3910940517,1.5155411211,1.2518642376,-0.32478758,0.0854445862,0.6202740132,0.4390940659,1.149255,,-0.491035208,0.658803351,1.397247823,0.0684761797,-0.078623466,-1.154886193,-0.219689567,0.7274304554,-0.233060197,1.2075582032,-0.264335032,,,-0.941694436,-1.154063558,-1.44305488,-0.231670805,-0.254180641,-0.312251048,-0.038194859,-0.226011679,0.0203364607,0.1591574644,0.9356322668,-0.174102594,-0.266175306,-1.136868089,0.5977453531,,0.4063494887,0.5185283231,-0.269713014,0.1956780474,1.2819683824
050242,2261,237,2935,563,369,14,99,137,2.765,,56737,6340,35,914,53696,499,17,2168,110,1028,36,4.509,78,51155,225,340,316,76,4.722,23.118,22,2013,73,,3.631,,279,124,5560,1172,95,95,175,351,,,43,0.3874535968,0.1582744892,0.0840640208,0.3733330814,-0.108101308,0.6111174429,2.0542122666,-0.52783992,0.6895735812,-0.111162303,1.149255,,1.1916109066,-0.568552354,-0.112706581,0.1260542936,0.2734462325,-0.729074682,1.2073665479,-0.232020569,0.2635043322,-0.145916815,2.5386923919,0.285297815,0.1617016183,0.4257342795,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,-0.226011679,-0.997767611,-0.282085371,0.7720059318,0.9282697664,,-0.781519425,0.5977453531,0.794164914,0.6210143556,,0.5516815849,-0.355378971,-0.382423881
050243,2536,150,1740,186,402,,60,142,9.796,,97324,6922,,916,88273,164,31,4658,65,634,,14.126,28,66232,156,209,104,38,8.122,55.424,13,2588,38,,4.325,,203,82,10243,,100,100,138,214,,,39,-0.317640728,0.5193677849,-0.710877794,-0.551904164,-0.453557144,-0.670376146,0.1399512616,,0.4762396169,-0.548281849,1.149255,,0.3719838595,-0.428085753,0.857978393,-0.559125262,-2.176768558,-1.128547337,,-0.112089191,-0.034434386,,-0.264335032,1.2344309131,1.0941189957,0.7675914583,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-1.506819647,-0.346536572,-1.2460522,-1.043280801,,-0.4074682,0.5977453531,,-2.956733425,,-0.064364365,0.1956780474,-1.452390336
050245,5433,,585,76,420,,,137,9.732,59,112659,9046,,652,105282,70,104,4049,,437,,19.84,55,75826,,89,,,10.965,50.1,7,5105,,,4.907,,53,,12112,72,36,36,124,91,113,1.039,34,,,,0.5583805306,0.133717777,-0.937353977,,,-0.01429262,-0.352863699,0.3320420417,0.1128867513,0.0360974814,0.4722821276,0.6422706209,,0.1307152738,-0.127670794,-0.933217624,,,,-0.264335032,-0.955876236,-1.120372276,,-1.154063558,-1.44305488,-1.17226019,-0.254180641,-1.3029158,-1.00956652,-1.17139474,-1.506819647,-0.118478477,-0.318836301,0.3982830548,0.0248103565,-0.631898935,-0.270541921,,0.6210143556,,0.3463329351,1.2977920836,-0.501309043
050248,2324,,814,96,581,,44,51,2.097,144,39159,3382,,653,36616,75,118,1783,46,338,,4.143,54,55175,,82,56,,3.117,20.44,12,1793,,,1.533,,35,28,4172,106,,,291,90,,,35,,,-0.180916584,0.8822135666,0.2373545278,0.4509307443,-0.069266962,,0.1052831056,-0.212299767,0.2772045109,,1.1916109066,-0.213931756,-0.112706581,,0.5493927526,-0.167179078,-0.219689567,,-0.630311821,,0.6208315229,,,-0.941694436,-1.154063558,-0.436147184,-1.17226019,-0.254180641,-0.312251048,-1.00956652,-0.226011679,-0.997767611,-0.52501682,-1.082425865,0.9070702979,1.188753007,0.3593368127,0.5977453531,,0.3347945331,,0.5516815849,0.1956780474,-0.144653558
050254,1849,,1326,288,356,22,90,,,406,,1504,100,489,17635,260,33,1049,107,1182,99,1.193,107,34623,41,312,462,,1.065,11.095,21,1691,,,,47,129,,1714,1080,173,173,324,337,,,39,-0.082609286,,-0.048426282,-0.45938044,0.7209926983,-0.350002749,,-2.827656819,0.9776423739,1.0287769037,,,,-1.673863307,0.6422706209,,1.0156472177,0.2849712898,2.4305575034,,0.9586946735,-0.145916815,1.3584703187,-0.663835283,-0.770715759,0.0838771007,0.6671169089,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-1.00956652,0.7193713829,-0.488715575,-0.495270112,-0.646088971,0.2074878387,0.7231759468,-0.257847709,0.1636017162,0.5850010334,0.6210143556,-1.288011486,-0.064364365,-1.090121662,1.4602961249
050257,360,,137,,,,25,,,,,,,,6113,,,215,27,,,,,,,39,,,,1.383,,319,,,,,,,,,,,,43,,,10,,,0.6140252308,,-0.108101308,,,,,,,,,1.0249376044,-0.27448741,,,2.1243014282,,,0.6607559558,,0.1782482455,,,,,,,,,,,,-0.52501682,-1.464220646,,,,,,,,,-0.171693298,
05025F,2012,79,1860,223,,,186,,,,,,115,447,,196,,,221,,100,2.364,31,14729,69,233,,,,,26,2075,,,,,,,2961,,,,51,282,,,26,1.2492355489,,-0.313406887,-0.274332991,-0.626285062,,,-0.221197667,,0.3036727165,,,,,0.4804897919,1.9109758254,0.2829616298,1.1629331697,,,-1.424815068,-0.48428557,-1.297029346,,,,-1.154063558,-0.436147184,-0.231670805,-0.254180641,0.6784137042,0.9331768019,-0.226011679,-0.997767611,-0.197803032,0.2811269268,,,,0.5977453531,,0.1916846219,,,,0.6280999932
050261,1379,65,876,145,422,,104,,1.157,,20303,1351,59,293,17960,120,25,875,104,709,55,2.573,89,39687,68,239,164,,1.099,10.253,15,1242,,,,,106,,3326,574,82,82,140,231,,,38,0.309109783,,-1.903290517,-0.505642302,-3.079021498,-0.937353977,,-0.834482173,-0.25887933,0.3619553226,,,-4.364174783,0.3502373765,0.1569281339,0.5751635822,0.5256042595,0.5264108068,-0.117756987,,-2.318631221,0.0232675619,0.3257760046,1.1614206748,-0.071402726,0.4257342795,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-1.00956652,-1.17139474,-0.997767611,2.2860470877,0.2265848151,0.4194825233,,-0.519683567,0.5977453531,,0.0485747107,,-0.269713014,1.2977920836,0.9253128974
050262,7874,143,3325,423,303,,40,296,13.835,229,160073,51103,,1171,152798,371,,5559,35,1195,,38.298,96,55792,119,368,1289,117,57.742,76.842,16,4631,117,,8.511,,238,312,22695,2096,438,438,68,359,,,40,1.2492355489,1.0008255125,1.4089670459,1.6224033631,1.7919057899,0.7179085754,1.0634267834,,-0.411066617,-0.04602292,-0.578795969,,0.6114435262,-0.354398356,0.5883436779,0.7248666785,0.040319,-1.023191911,1.2073665479,1.3270873457,1.0580075794,,1.2109425595,-2.124040049,1.5603276844,0.7675914583,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,-0.997767611,2.3306671497,-1.355136423,-1.340073359,-0.789949499,-3.100637024,-2.875403742,,0.5494594,,,0.1956780474,0.0931167656
050272,2360,,724,82,342,12,25,107,2.19,,48752,6103,,1417,43729,73,85,,,553,,12.471,36,56192,,174,134,,4.824,20.51,23,2412,,,2.751,,83,27,15243,91,25,25,197,183,,,35,,,-1.770800214,-0.45938044,0.5482647803,-3.553736722,-0.382236847,,0.1324594068,0.4785205347,-0.795471091,,-0.275682219,-0.658358869,-0.382341296,,1.4961747786,0.0171929164,-0.219689567,,,,0.0307204863,0.8693797215,0.0451494461,0.0838771007,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.0203364607,3.1734905435,0.0629584801,-1.149278143,,-0.893734793,0.5977453531,-0.669982251,-0.380755023,,0.5516815849,,0.6280999932
050276,1871,,318,89,394,,39,63,1.474,161,31854,,,548,28234,80,,1193,55,562,,2.449,53,35919,,64,,,,12.453,12,1780,,,1.718,,27,,2389,,77,77,81,61,,,32,,,0.4815349283,0.789689842,-1.282651151,0.130557347,,,,-0.371719836,0.3708295634,,1.1916109066,-0.084978811,-0.81375684,,-0.016773383,1.1014758381,,,-0.034434386,,0.7683592821,1.0884104365,-3.567967891,,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,-0.038194859,0.7193713829,0.0203364607,-0.371325495,-0.427920525,-0.704089305,-0.906343764,-1.305191141,-2.007116468,,0.1916846219,,,1.6651634291,-0.679636785
050278,3686,76,1901,506,372,,59,157,4.46,,88568,3790,38,315,81552,414,58,4385,61,699,33,4.24,94,98916,79,204,109,,3.39,36.365,15,3309,,,4.617,,170,82,4870,162,43,43,148,208,271,2.137,41,0.7791726659,,0.4152897771,0.4195949437,0.8246294491,1.1450731052,-0.799387117,0.0854445862,0.5767919313,-0.992258171,1.149255,1.1084136071,0.8316178506,0.5183367507,-0.112706581,1.5021712165,-0.678093492,-0.588600781,-0.525487306,,0.6607559558,-1.161023079,-0.854446069,1.1614206748,0.5113581348,-1.625408793,-0.243473324,-0.436147184,0.70891858,-0.254180641,0.6784137042,-0.038194859,0.7193713829,-0.488715575,-0.098647338,-1.136967976,0.0802910279,,0.4902547416,-0.270541921,,0.6210143556,,-0.064364365,0.5630493928,-0.204096139
050279,512,,191,34,395,15,,,,,,,,186,6544,28,33,474,,356,,,,25599,,73,,,,1.78,12,346,,,,,,,,,,,190,74,,,24,,,,-0.45938044,-0.902649731,,,,,,,,,1.0249376044,0.1030011909,,1.048951108,-1.172445431,,,,,0.0307204863,,,,-1.154063558,-2.449962577,-1.17226019,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-1.506819647,-0.346536572,0.2265848151,0.5042803971,,0.378039374,0.5977453531,0.8464558842,,,0.5516815849,-0.355378971,-0.97684969
05027F,4227,85,2997,576,316,,144,,,,,2530,47,428,,476,,,183,,47,5.59,20,26622,79,262,,,2.974,,21,4357,,,,,,36,4425,,,,54,304,,,29,1.2492355489,,0.8127606846,2.8252117825,2.1028160424,,1.0244127293,0.2387657127,-1.306525741,-1.424235134,,,,,-0.27448741,-0.703070547,0.7063968072,0.0435317728,,,0.7600688617,-1.161023079,-1.444557105,,,,-1.154063558,-0.436147184,-0.231670805,-0.254180641,-1.3029158,-0.038194859,-0.69870321,-1.506819647,0.0401706323,0.3356690385,,,0.2845265676,-0.270541921,,0.2632395775,,,,0.5686574123
050280,2794,292,3477,508,359,15,229,190,6.055,118,72664,6578,109,716,67643,474,192,3681,247,1098,97,8.051,17,56260,296,573,979,65,6.318,30.205,18,2149,59,,5.353,,474,174,8070,137,470,470,190,559,,,44,0.2307659691,-1.767556421,-0.313406887,-2.07854562,0.5137191967,-0.350002749,-0.630897851,-0.834482173,0.546898,0.6036567183,-1.099083761,,0.3960905374,0.0347632085,-1.568734042,0.1606011619,0.406661794,-0.211077172,-0.627419885,-2.390785374,1.0580075794,-0.822654325,1.8010535961,-2.416081003,-2.518998342,1.1094486371,-0.243473324,-1.44305488,-0.231670805,-0.254180641,0.6784137042,-1.00956652,0.2466798521,-0.997767611,-0.420903342,0.0629584801,0.7798734871,0.5485845492,-0.837627109,0.1636017162,1.5262384964,-0.237645112,,0.5516815849,0.1956780474,0.8064277357
050281,940,,655,60,491,,,47,,,,1614,,424,21528,52,,539,,195,,1.774,,19865,,214,,,1.156,9.907,19,949,,,1.31,,35,,2528,,,,255,216,,,26,,,,0.0032381832,1.1700852851,-0.083024918,,,-0.197732653,-0.903120068,1.149255,,,-0.137941628,0.3187089629,,1.2154705598,-1.923102838,,,,,0.6208315229,,,,-1.154063558,-1.44305488,-0.231670805,0.7686551275,-0.312251048,-0.038194859,-0.226011679,0.0203364607,-0.356452141,-0.155209967,0.9070702979,,0.378039374,0.5977453531,,,,,-0.539064643,-1.095734851
050283,2893,99,1821,399,361,35,99,69,2.033,325,40848,6243,88,1021,37811,354,87,1982,102,965,82,4.8,101,37764,97,298,594,58,4.3,15.8,23,2454,57,,1.894,,123,72,6758,1128,,,123,303,,,42,0.7791726659,0.5193677849,-1.439574458,0.2345474946,1.0664485343,1.1984686714,0.6205529607,-1.44776668,-0.286055632,-0.757413553,0.4430546039,,-0.389787161,0.29727456,0.4265628489,-0.472758091,0.0878959862,-0.654447922,0.7996362295,1.0872245896,1.0580075794,0.1924519392,0.1782482455,,,1.1094486371,-0.243473324,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,-0.997767611,0.4714978986,0.7174638201,0.2922857125,-0.149781041,-0.837627109,-1.138829195,0.6372920035,0.2632395775,,-1.091107614,-0.171693298,0.9253128974
050289,1113,79,646,167,360,,33,,,,,1827,,424,14533,158,,99,35,266,,2.469,50,16279,81,134,41,,1.365,5.157,21,654,,,,,61,30,3373,38,,,59,133,,,33,-0.944391238,,0.1503091721,0.0495000455,-0.142646892,-2.432429832,0.6694277098,,0.9776423739,0.3345282139,,,,-2.09986857,0.6422706209,-1.820085957,-0.454481657,-0.882718011,-0.015824407,,1.2566333912,,-0.854446069,,,-1.625408793,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-2.116777802,-2.015871683,-0.440734481,-0.537004748,-1.255275485,,-0.108227219,-0.704685558,,-2.098073958,,,0.3793637201,-0.679636785
050290,2123,192,3759,413,335,,81,121,1.634,,52389,3684,1704,332,51110,372,31,2890,90,815,1507,5.068,,34278,186,453,1004,44,3.055,19.332,21,2015,41,,3.002,,306,120,5967,134,234,234,113,467,,,41,0.9358602936,-0.925005398,-0.777122945,1.2060466026,1.3082676195,1.35865537,1.3108016098,2.998545991,0.0876185098,0.3516701568,1.149255,,-1.759046463,-1.595570448,0.5883436779,0.4369761088,0.5969697389,-1.83969646,0.9015688091,0.9672932116,-1.325502162,3.9145082406,1.2109425595,-0.590825045,1.0941189957,0.4257342795,-0.243473324,-0.436147184,-1.17226019,-1.277016409,-0.312251048,-0.038194859,0.7193713829,0.0203364607,-0.306874295,0.1720427035,0.6526766764,,-0.968545038,-0.270541921,,,,-0.064364365,-0.171693298,0.5686574123
050291,1863,191,1853,301,364,18,49,97,2.234,213,40829,5420,307,636,36675,274,96,2776,57,944,279,4.119,24,39088,193,185,543,,4.445,34.589,20,1273,,,2.345,,128,61,4972,719,258,258,144,181,,,42,1.2492355489,,0.4152897771,0.5121186683,0.133717777,0.7713041416,0.32173103,1.4653347253,0.6719089855,1.0287769037,1.149255,,0.4716247947,0.4262275046,-0.058779638,1.2545853266,0.078380589,1.0575777441,0.2899733314,,0.1641914263,0.7000050712,1.3584703187,-4.241336961,0.627910307,-0.941694436,-0.243473324,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.0203364607,-0.52501682,-0.046125743,0.8858708294,-0.207978174,-1.380001386,-2.007116468,0.6372920035,-0.237645112,,-1.501804914,-0.906435989,-0.204096139
050292,5052,,1042,154,309,50,52,153,5.963,,104276,11328,,385,95942,135,28,4452,63,511,,11.309,90,91516,,87,32,,12.063,45.602,9,5659,,,4.837,,75,49,8315,94,,,119,97,130,1.298,36,,,0.7465155333,-0.135547404,0.3755368623,-0.510189448,-1.357588199,,0.752079074,0.2711030249,1.149255,1.1084136071,-0.695138414,-0.084978811,-0.382341296,,-2.533595955,1.3341357363,-0.015824407,,0.3628172381,,0.7683592821,,,0.0838771007,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-0.312251048,-0.038194859,-0.69870321,-1.506819647,-0.495270112,-0.209752078,-0.343698341,,-1.454811631,1.03188899,1.2124926754,-0.309200067,,0.5516815849,0.3793637201,0.0336741848
050295,5424,,1293,153,368,15,84,284,1.752,,43452,6592,,494,39770,146,44,3138,84,799,,4.926,34,80004,35,256,174,,4.683,15.728,11,2875,,,7.613,,94,39,7259,195,,,167,267,413,3.509,37,-0.1609531,,-1.572064761,-0.644427889,-0.868104147,-0.777167279,-0.105279935,,0.3974283434,-0.711130307,0.9740424017,0.8134810147,-1.559764593,0.5851159541,-0.004852695,,-0.901705327,-0.922226295,1.5131642868,,1.5545721089,,-0.55939055,,,1.1094486371,-1.154063558,-1.44305488,-1.17226019,0.7686551275,-1.3029158,-1.00956652,-0.226011679,-1.506819647,-0.311832079,-0.373378413,1.2038628564,,-1.230380896,-0.270541921,0.480419093,-1.454079357,,0.5516815849,0.3793637201,0.9847554782
050298,596,,161,47,380,,,,,,,,,197,6921,38,38,295,,175,,1.073,,28871,,57,,,,1.889,15,526,,,,,,,2122,68,,,183,62,,,25,,,,0.0957619077,-2.111745157,,,,,1.0287769037,,,,-6.288536538,-0.651976011,,0.5398773554,1.1541535509,0.4938384906,,,,-0.116807273,,,,-0.243473324,-1.44305488,-0.231670805,0.7686551275,-0.312251048,-1.00956652,-0.69870321,0.5293884968,-0.445692265,-0.700631083,0.1438894333,,-0.669304058,0.1636017162,,,,0.5516815849,1.1141064109,0.330887089
050300,2082,146,1252,312,375,86,46,59,3.439,,68015,6395,30,402,64500,272,51,3405,45,448,26,5.377,,78297,165,221,110,,6.073,29.314,11,2015,,,1.553,,125,32,5179,30,,,184,220,,,38,0.309109783,,0.0840640208,0.6509042552,-0.039010141,-0.456793881,0.3474545822,-0.834482173,-1.260326029,1.0287769037,-0.573445966,,-0.209790633,-0.545525042,-0.867683783,-0.973687682,-1.758091079,-1.650934655,0.2899733314,,0.6607559558,-2.683682475,-1.887140383,,,0.4257342795,-2.064653791,-2.449962577,-2.112849574,-1.277016409,-1.3029158,-1.980938182,-2.116777802,-1.506819647,-0.306874295,-0.864257418,0.9494692348,,-0.313955393,0.5977453531,1.107910735,,,0.5516815849,0.1956780474,0.2714445081
050301,1322,,803,185,403,,44,47,,285,,,32,310,12620,154,23,724,44,837,27,1.54,77,33078,,191,405,,,5.227,14,1335,,,1.336,57,84,25,2025,1052,200,200,99,202,,,38,,,0.4152897771,0.9284754289,0.8591750327,-0.670376146,0.0349134237,0.5454079659,,1.0287769037,0.1474669381,,,-0.296830078,0.750124507,,1.5199632717,0.3025305274,-0.423554726,,1.455259203,0.7000050712,0.4733037638,0.9423899598,-1.586580964,-1.283551615,-0.243473324,-1.44305488,-0.231670805,-0.254180641,0.6784137042,-1.00956652,-1.17139474,-0.997767611,-0.510143466,0.7720059318,-0.025706314,0.5485845492,0.5650649868,0.1636017162,,-1.811854135,1.3106265471,-0.269713014,0.7467350655,0.687542574
